numitems,bitsperitem,instance_id,objective,use_lower_bound,use_fast_lower_bound,use_set_of_seen_states,use_dynamic_programming,diff,runtime
10,16,9,maximize-smallest-sum,True,True,False,False,149.0,0.0035996000000002
10,16,9,maximize-smallest-sum,True,True,True,False,89.0,0.0072853999999997
10,32,0,minimize-largest-sum,False,False,False,False,2152621.0,0.0146391999999995
10,32,0,minimize-largest-sum,False,False,True,False,99315877.0,0.0169416
10,32,0,minimize-largest-sum,False,True,False,False,9864193.0,0.0007057000000001
10,32,0,minimize-largest-sum,False,True,True,False,68744276.0,0.0021352999999999
10,32,0,minimize-largest-sum,True,False,False,False,14351569.0,0.0016519999999999
10,32,0,minimize-largest-sum,True,False,True,False,31628580.0,0.0063378000000007
10,32,0,minimize-largest-sum,True,True,False,False,1408928.0,0.0019254000000001
10,32,0,minimize-largest-sum,True,True,True,False,25440898.0,0.0039325000000003
10,32,0,maximize-smallest-sum,False,False,False,False,107285526.0,0.0153085000000006
10,32,0,maximize-smallest-sum,False,False,True,False,34097105.0,0.0196988999999998
10,32,0,maximize-smallest-sum,False,True,False,False,11411838.0,0.0010834000000006
10,32,0,maximize-smallest-sum,False,True,True,False,19673368.0,0.0011415000000001
10,32,0,maximize-smallest-sum,True,False,False,False,2576971.0,0.0026393999999996
10,32,0,maximize-smallest-sum,True,False,True,False,39746638.0,0.0023927000000005
10,32,0,maximize-smallest-sum,True,True,False,False,4081249.0,0.0024506999999998
10,32,0,maximize-smallest-sum,True,True,True,False,1955519.0,0.0025981999999995
10,32,1,minimize-largest-sum,False,False,False,False,14844931.0,0.0155606999999999
10,32,1,minimize-largest-sum,False,False,True,False,46418635.0,0.0172278999999999
10,32,1,minimize-largest-sum,False,True,False,False,26421270.0,0.0020901999999995
10,32,1,minimize-largest-sum,False,True,True,False,7784849.0,0.0013832999999996
10,32,1,minimize-largest-sum,True,False,False,False,280332.0,0.0048026999999999
10,32,1,minimize-largest-sum,True,False,True,False,4288619.0,0.0016185000000001
10,32,1,minimize-largest-sum,True,True,False,False,28280673.0,0.0013781000000001
10,32,1,minimize-largest-sum,True,True,True,False,4846453.0,0.0020481000000005
10,32,1,maximize-smallest-sum,False,False,False,False,4898299.0,0.0155102999999998
10,32,1,maximize-smallest-sum,False,False,True,False,60490.0,0.0157867999999998
10,32,1,maximize-smallest-sum,False,True,False,False,3333090.0,0.0010488000000004
10,32,1,maximize-smallest-sum,False,True,True,False,63896990.0,0.0007618000000002
10,32,1,maximize-smallest-sum,True,False,False,False,15582513.0,0.0028234999999998
10,32,1,maximize-smallest-sum,True,False,True,False,11293665.0,0.0026931000000001
10,32,1,maximize-smallest-sum,True,True,False,False,5874187.0,0.0028994999999998
10,32,1,maximize-smallest-sum,True,True,True,False,1801385.0,0.0025614999999996
10,32,2,minimize-largest-sum,False,False,False,False,34635702.0,0.0145403000000001
10,32,2,minimize-largest-sum,False,False,True,False,57056828.0,0.0160217999999998
10,32,2,minimize-largest-sum,False,True,False,False,791201.0,0.0009036
10,32,2,minimize-largest-sum,False,True,True,False,31634339.0,0.0008596
10,32,2,minimize-largest-sum,True,False,False,False,4246731.0,0.0021250999999997
10,32,2,minimize-largest-sum,True,False,True,False,7592228.0,0.0014053999999994
10,32,2,minimize-largest-sum,True,True,False,False,4437654.0,0.0025011999999993
10,32,2,minimize-largest-sum,True,True,True,False,679487.0,0.0008723999999995
10,32,2,maximize-smallest-sum,False,False,False,False,44566324.0,0.0153851999999998
10,32,2,maximize-smallest-sum,False,False,True,False,77656668.0,0.0164628999999996
10,32,2,maximize-smallest-sum,False,True,False,False,69504311.0,0.0057790999999998
10,32,2,maximize-smallest-sum,False,True,True,False,5365887.0,0.0027346999999995
10,32,2,maximize-smallest-sum,True,False,False,False,11521690.0,0.0051642999999996
10,32,2,maximize-smallest-sum,True,False,True,False,2010201.0,0.0020126000000004
10,32,2,maximize-smallest-sum,True,True,False,False,12528694.0,0.0040642000000001
10,32,2,maximize-smallest-sum,True,True,True,False,176493.0,0.0024492
10,32,3,minimize-largest-sum,False,False,False,False,35214021.0,0.0155594000000007
10,32,3,minimize-largest-sum,False,False,True,False,126851635.0,0.0179681
10,32,3,minimize-largest-sum,False,True,False,False,4487690.0,0.0023900000000001
10,32,3,minimize-largest-sum,False,True,True,False,49598719.0,0.0018928999999996
10,32,3,minimize-largest-sum,True,False,False,False,17611185.0,0.0043144000000001
10,32,3,minimize-largest-sum,True,False,True,False,8150829.0,0.0018734
10,32,3,minimize-largest-sum,True,True,False,False,10276003.0,0.0017263999999999
10,32,3,minimize-largest-sum,True,True,True,False,36757851.0,0.0016296000000002
10,32,3,maximize-smallest-sum,False,False,False,False,14666468.0,0.0167067999999996
10,32,3,maximize-smallest-sum,False,False,True,False,14823414.0,0.0182453999999996
10,32,3,maximize-smallest-sum,False,True,False,False,17658606.0,0.0031132999999998
10,32,3,maximize-smallest-sum,False,True,True,False,24904061.0,0.0013676999999994
10,32,3,maximize-smallest-sum,True,False,False,False,965097.0,0.0025389000000002
10,32,3,maximize-smallest-sum,True,False,True,False,5028014.0,0.0043665999999999
10,32,3,maximize-smallest-sum,True,True,False,False,35092282.0,0.0022764999999997
10,32,3,maximize-smallest-sum,True,True,True,False,27073565.0,0.0015501999999996
10,32,4,minimize-largest-sum,False,False,False,False,5720031.0,0.0152956000000008
10,32,4,minimize-largest-sum,False,False,True,False,51839495.0,0.0152559999999999
10,32,4,minimize-largest-sum,False,True,False,False,20756986.0,0.0024413
10,32,4,minimize-largest-sum,False,True,True,False,1195638.0,0.0021468999999996
10,32,4,minimize-largest-sum,True,False,False,False,29236998.0,0.0037153000000005
10,32,4,minimize-largest-sum,True,False,True,False,9309232.0,0.0063629999999994
10,32,4,minimize-largest-sum,True,True,False,False,47960423.0,0.0027990999999998
10,32,4,minimize-largest-sum,True,True,True,False,41714383.0,0.0009095999999999
10,32,4,maximize-smallest-sum,False,False,False,False,21974916.0,0.0170047000000002
10,32,4,maximize-smallest-sum,False,False,True,False,52631178.0,0.0170253999999996
10,32,4,maximize-smallest-sum,False,True,False,False,8207295.0,0.0018225000000002
10,32,4,maximize-smallest-sum,False,True,True,False,11335579.0,0.0014592999999996
10,32,4,maximize-smallest-sum,True,False,False,False,18538280.0,0.0026729000000003
10,32,4,maximize-smallest-sum,True,False,True,False,62728495.0,0.0038438999999996
10,32,4,maximize-smallest-sum,True,True,False,False,27452141.0,0.0051970000000007
10,32,4,maximize-smallest-sum,True,True,True,False,69212321.0,0.0028798999999999
10,32,5,minimize-largest-sum,False,False,False,False,12653485.0,0.0156555000000002
10,32,5,minimize-largest-sum,False,False,True,False,9031547.0,0.0153322999999998
10,32,5,minimize-largest-sum,False,True,False,False,5311051.0,0.0026455999999992
10,32,5,minimize-largest-sum,False,True,True,False,29887650.0,0.0011597999999999
10,32,5,minimize-largest-sum,True,False,False,False,11751882.0,0.0023144000000003
10,32,5,minimize-largest-sum,True,False,True,False,16590410.0,0.0022140000000003
10,32,5,minimize-largest-sum,True,True,False,False,2887607.0,0.0028316000000003
10,32,5,minimize-largest-sum,True,True,True,False,1519137.0,0.0021425000000006
10,32,5,maximize-smallest-sum,False,False,False,False,24565975.0,0.0165284999999997
10,32,5,maximize-smallest-sum,False,False,True,False,10523670.0,0.0173000999999999
10,32,5,maximize-smallest-sum,False,True,False,False,30256352.0,0.0022568000000005
10,32,5,maximize-smallest-sum,False,True,True,False,4607506.0,0.0019901999999998
10,32,5,maximize-smallest-sum,True,False,False,False,76593488.0,0.0037268999999993
10,32,5,maximize-smallest-sum,True,False,True,False,1715639.0,0.0055718999999996
10,32,5,maximize-smallest-sum,True,True,False,False,35281460.0,0.0073753999999999
10,32,5,maximize-smallest-sum,True,True,True,False,18197379.0,0.0043534999999996
10,32,6,minimize-largest-sum,False,False,False,False,17816054.0,0.0157164999999999
10,32,6,minimize-largest-sum,False,False,True,False,9255722.0,0.0164775000000005
10,32,6,minimize-largest-sum,False,True,False,False,21602912.0,0.0024778000000003
10,32,6,minimize-largest-sum,False,True,True,False,26527433.0,0.0014269000000002
10,32,6,minimize-largest-sum,True,False,False,False,57929702.0,0.0018127999999997
10,32,6,minimize-largest-sum,True,False,True,False,86007598.0,0.0035691999999993
10,32,6,minimize-largest-sum,True,True,False,False,32670775.0,0.0029669999999999
10,32,6,minimize-largest-sum,True,True,True,False,91994294.0,0.0030473999999998
10,32,6,maximize-smallest-sum,False,False,False,False,3451224.0,0.0276058999999992
10,32,6,maximize-smallest-sum,False,False,True,False,12203388.0,0.0181832000000001
10,32,6,maximize-smallest-sum,False,True,False,False,29900304.0,0.0008587000000002
10,32,6,maximize-smallest-sum,False,True,True,False,29243959.0,0.0012929999999995
10,32,6,maximize-smallest-sum,True,False,False,False,16063185.0,0.0012826000000005
10,32,6,maximize-smallest-sum,True,False,True,False,12359867.0,0.0048693999999995
10,32,6,maximize-smallest-sum,True,True,False,False,30483345.0,0.0015296000000004
10,32,6,maximize-smallest-sum,True,True,True,False,22924712.0,0.0025664999999994
10,32,7,minimize-largest-sum,False,False,False,False,9544507.0,0.0167533000000004
10,32,7,minimize-largest-sum,False,False,True,False,4635218.0,0.0160394999999997
10,32,7,minimize-largest-sum,False,True,False,False,652797.0,0.0022237
10,32,7,minimize-largest-sum,False,True,True,False,30819036.0,0.0017892000000001
10,32,7,minimize-largest-sum,True,False,False,False,6396289.0,0.0045555000000003
10,32,7,minimize-largest-sum,True,False,True,False,32975297.0,0.0022528999999993
10,32,7,minimize-largest-sum,True,True,False,False,31622525.0,0.0020896999999999
10,32,7,minimize-largest-sum,True,True,True,False,27260537.0,0.0022529999999996
10,32,7,maximize-smallest-sum,False,False,False,False,49404926.0,0.0169904999999994
10,32,7,maximize-smallest-sum,False,False,True,False,13132244.0,0.0216265999999993
10,32,7,maximize-smallest-sum,False,True,False,False,20477783.0,0.0017582999999996
10,32,7,maximize-smallest-sum,False,True,True,False,1031228.0,0.0027436000000005
10,32,7,maximize-smallest-sum,True,False,False,False,25940199.0,0.0028434000000006
10,32,7,maximize-smallest-sum,True,False,True,False,2796726.0,0.0015860000000005
10,32,7,maximize-smallest-sum,True,True,False,False,4964642.0,0.0016483000000002
10,32,7,maximize-smallest-sum,True,True,True,False,19730.0,0.0017196999999997
10,32,8,minimize-largest-sum,False,False,False,False,2023036.0,0.0159621000000003
10,32,8,minimize-largest-sum,False,False,True,False,5758660.0,0.0157873999999997
10,32,8,minimize-largest-sum,False,True,False,False,11054785.0,0.0023499999999998
10,32,8,minimize-largest-sum,False,True,True,False,6215919.0,0.0011677000000007
10,32,8,minimize-largest-sum,True,False,False,False,38323843.0,0.0013442000000001
10,32,8,minimize-largest-sum,True,False,True,False,14678178.0,0.0023489999999997
10,32,8,minimize-largest-sum,True,True,False,False,3357435.0,0.0020873999999997
10,32,8,minimize-largest-sum,True,True,True,False,44657029.0,0.0042615000000001
10,32,8,maximize-smallest-sum,False,False,False,False,3648185.0,0.0160416999999997
10,32,8,maximize-smallest-sum,False,False,True,False,13481372.0,0.0172811999999993
10,32,8,maximize-smallest-sum,False,True,False,False,13184626.0,0.0015384000000002
10,32,8,maximize-smallest-sum,False,True,True,False,20590525.0,0.0015087999999998
10,32,8,maximize-smallest-sum,True,False,False,False,1032318.0,0.0019622999999997
10,32,8,maximize-smallest-sum,True,False,True,False,2892900.0,0.0026578999999999
10,32,8,maximize-smallest-sum,True,True,False,False,25523375.0,0.0015033999999998
10,32,8,maximize-smallest-sum,True,True,True,False,3360320.0,0.0015719
10,32,9,minimize-largest-sum,False,False,False,False,47101336.0,0.0159802999999998
10,32,9,minimize-largest-sum,False,False,True,False,22315838.0,0.0190552000000003
10,32,9,minimize-largest-sum,False,True,False,False,45194587.0,0.0022272999999994
10,32,9,minimize-largest-sum,False,True,True,False,6982156.0,0.0020512999999997
10,32,9,minimize-largest-sum,True,False,False,False,3598499.0,0.0053205999999992
10,32,9,minimize-largest-sum,True,False,True,False,10484106.0,0.0050021999999998
10,32,9,minimize-largest-sum,True,True,False,False,8437216.0,0.0022723999999998
10,32,9,minimize-largest-sum,True,True,True,False,20080819.0,0.0045232000000003
10,32,9,maximize-smallest-sum,False,False,False,False,23080646.0,0.0173484000000003
10,32,9,maximize-smallest-sum,False,False,True,False,1017646.0,0.0199077
10,32,9,maximize-smallest-sum,False,True,False,False,20526149.0,0.0025919999999999
10,32,9,maximize-smallest-sum,False,True,True,False,8985395.0,0.0037945000000005
10,32,9,maximize-smallest-sum,True,False,False,False,16383456.0,0.0044932000000006
10,32,9,maximize-smallest-sum,True,False,True,False,6729975.0,0.0043907
10,32,9,maximize-smallest-sum,True,True,False,False,15402640.0,0.0029713999999998
10,32,9,maximize-smallest-sum,True,True,True,False,7565960.0,0.0022513999999995
10,48,0,minimize-largest-sum,False,False,False,False,513391130261.0,0.0170137999999999
10,48,0,minimize-largest-sum,False,False,True,False,41204494513.0,0.0166016999999998
10,48,0,minimize-largest-sum,False,True,False,False,140079006857.0,0.0008227999999999
10,48,0,minimize-largest-sum,False,True,True,False,45042291806.0,0.0021264999999992
10,48,0,minimize-largest-sum,True,False,False,False,1046496368701.0,0.0031204999999996
10,48,0,minimize-largest-sum,True,False,True,False,1735545752878.0,0.0021136000000003
10,48,0,minimize-largest-sum,True,True,False,False,3562430514987.0,0.0019141000000004
10,48,0,minimize-largest-sum,True,True,True,False,747497830865.0,0.0013018999999996
10,48,0,maximize-smallest-sum,False,False,False,False,23382140760.0,0.0162751999999999
10,48,0,maximize-smallest-sum,False,False,True,False,139320066397.0,0.0207207999999994
10,48,0,maximize-smallest-sum,False,True,False,False,306964997359.0,0.0010187999999997
10,48,0,maximize-smallest-sum,False,True,True,False,3069370455518.0,0.0012784000000003
10,48,0,maximize-smallest-sum,True,False,False,False,1364214083479.0,0.0020820999999999
10,48,0,maximize-smallest-sum,True,False,True,False,1117267418404.0,0.0020352999999992
10,48,0,maximize-smallest-sum,True,True,False,False,1900232661812.0,0.0027317
10,48,0,maximize-smallest-sum,True,True,True,False,734499494537.0,0.0014966000000002
10,48,1,minimize-largest-sum,False,False,False,False,8679692490238.0,0.0179296999999998
10,48,1,minimize-largest-sum,False,False,True,False,260386259898.0,0.0170688999999999
10,48,1,minimize-largest-sum,False,True,False,False,3697908872721.0,0.0010684999999996
10,48,1,minimize-largest-sum,False,True,True,False,19469749813.0,0.0012971000000003
10,48,1,minimize-largest-sum,True,False,False,False,1590063792.0,0.0024106000000001
10,48,1,minimize-largest-sum,True,False,True,False,631615926519.0,0.0045817000000001
10,48,1,minimize-largest-sum,True,True,False,False,183986355309.0,0.0012148999999999
10,48,1,minimize-largest-sum,True,True,True,False,3736851645534.0,0.0016370999999999
10,48,1,maximize-smallest-sum,False,False,False,False,113087282807.0,0.0154808000000006
10,48,1,maximize-smallest-sum,False,False,True,False,605060365953.0,0.0158308000000015
10,48,1,maximize-smallest-sum,False,True,False,False,899973710318.0,0.0007035000000001
10,48,1,maximize-smallest-sum,False,True,True,False,5112562013820.0,0.0017059999999986
10,48,1,maximize-smallest-sum,True,False,False,False,446030379933.0,0.0044827000000005
10,48,1,maximize-smallest-sum,True,False,True,False,148847947992.0,0.0064576000000009
10,48,1,maximize-smallest-sum,True,True,False,False,479499065063.0,0.0035662999999992
10,48,1,maximize-smallest-sum,True,True,True,False,405859774756.0,0.0042443000000016
10,48,2,minimize-largest-sum,False,False,False,False,4588436997982.0,0.0167189000000007
10,48,2,minimize-largest-sum,False,False,True,False,92395353837.0,0.0177373999999996
10,48,2,minimize-largest-sum,False,True,False,False,1768619796594.0,0.0014763000000002
10,48,2,minimize-largest-sum,False,True,True,False,748453480482.0,0.0007955000000006
10,48,2,minimize-largest-sum,True,False,False,False,1541535338451.0,0.0014069000000009
10,48,2,minimize-largest-sum,True,False,True,False,185351224856.0,0.0030324999999997
