numitems,bitsperitem,instance_id,objective,use_heuristic_2,use_heuristic_3,use_lower_bound,diff,runtime
10,32,0,minimize-largest-sum,False,True,True,3358474.0,0.0028386999999998
10,32,0,minimize-largest-sum,True,False,False,1798257.0,0.0021537
10,32,0,minimize-largest-sum,True,False,True,31005059.0,0.0039414999999998
10,32,0,minimize-largest-sum,True,True,False,21433582.0,0.0021710999999999
10,32,0,minimize-largest-sum,True,True,True,31540493.0,0.0015271999999999
10,32,1,minimize-largest-sum,False,False,False,23786884.0,0.0167672000000003
10,32,1,minimize-largest-sum,False,False,True,9437540.0,0.0033770999999997
10,32,1,minimize-largest-sum,False,True,False,6191437.0,0.0052579999999999
10,32,1,minimize-largest-sum,False,True,True,16341256.0,0.0025253000000002
10,32,1,minimize-largest-sum,True,False,False,38097851.0,0.0026759999999996
10,32,1,minimize-largest-sum,True,False,True,2384839.0,0.0019610999999999
10,32,1,minimize-largest-sum,True,True,False,53386152.0,0.0021351000000002
10,32,1,minimize-largest-sum,True,True,True,37210957.0,0.0023425999999999
10,32,2,minimize-largest-sum,False,False,False,14723645.0,0.0164998999999999
10,32,2,minimize-largest-sum,False,False,True,1975761.0,0.0032815999999997
10,32,2,minimize-largest-sum,False,True,False,17177828.0,0.0116019
10,32,2,minimize-largest-sum,False,True,True,27667887.0,0.0084305999999996
10,32,2,minimize-largest-sum,True,False,False,23826735.0,0.0033883999999999
10,32,2,minimize-largest-sum,True,False,True,36308613.0,0.0021466000000001
10,32,2,minimize-largest-sum,True,True,False,4954079.0,0.0014595000000001
10,32,2,minimize-largest-sum,True,True,True,4279791.0,0.0030329
10,32,3,minimize-largest-sum,False,False,False,20736990.0,0.0253065000000001
10,32,3,minimize-largest-sum,False,False,True,2302585.0,0.0031877000000006
10,32,3,minimize-largest-sum,False,True,False,35280894.0,0.0042108999999994
10,32,3,minimize-largest-sum,False,True,True,29700987.0,0.0048577999999999
10,32,3,minimize-largest-sum,True,False,False,7244475.0,0.0022748000000003
10,32,3,minimize-largest-sum,True,False,True,435088.0,0.0034684999999994
10,32,3,minimize-largest-sum,True,True,False,13769199.0,0.0023140999999995
10,32,3,minimize-largest-sum,True,True,True,20259168.0,0.0027525999999999
10,32,4,minimize-largest-sum,False,False,False,8639399.0,0.0173731999999997
10,32,4,minimize-largest-sum,False,False,True,27459736.0,0.0020943999999998
10,32,4,minimize-largest-sum,False,True,False,25128526.0,0.0034684
10,32,4,minimize-largest-sum,False,True,True,6519524.0,0.0027339999999993
10,32,4,minimize-largest-sum,True,False,False,72373685.0,0.0012531999999998
10,32,4,minimize-largest-sum,True,False,True,17899950.0,0.0028283
10,32,4,minimize-largest-sum,True,True,False,3987335.0,0.0017485999999999
10,32,4,minimize-largest-sum,True,True,True,133984182.0,0.0018241999999997
10,32,5,minimize-largest-sum,False,False,False,4278699.0,0.0154686000000001
10,32,5,minimize-largest-sum,False,False,True,51820504.0,0.0044820000000003
10,32,5,minimize-largest-sum,False,True,False,132878831.0,0.0044520000000005
10,32,5,minimize-largest-sum,False,True,True,25446535.0,0.0033878999999998
10,32,5,minimize-largest-sum,True,False,False,29361297.0,0.0015657000000004
10,32,5,minimize-largest-sum,True,False,True,8232856.0,0.0012008000000003
10,32,5,minimize-largest-sum,True,True,False,13960910.0,0.0017902000000002
10,32,5,minimize-largest-sum,True,True,True,61143768.0,0.0032091000000002
10,32,6,minimize-largest-sum,False,False,False,14828033.0,0.0141751000000001
10,32,6,minimize-largest-sum,False,False,True,5497413.0,0.0027889999999999
10,32,6,minimize-largest-sum,False,True,False,30340074.0,0.0046118000000001
10,32,6,minimize-largest-sum,False,True,True,17877206.0,0.0037178000000004
10,32,6,minimize-largest-sum,True,False,False,48479525.0,0.0010990000000008
10,32,6,minimize-largest-sum,True,False,True,29217874.0,0.0014104999999995
10,32,6,minimize-largest-sum,True,True,False,1161626.0,0.0019589999999993
10,32,6,minimize-largest-sum,True,True,True,3298955.0,0.0028548000000006
10,32,7,minimize-largest-sum,False,False,False,6982714.0,0.0137761999999996
10,32,7,minimize-largest-sum,False,False,True,19040852.0,0.0033240000000001
10,32,7,minimize-largest-sum,False,True,False,2088488.0,0.0024983
10,32,7,minimize-largest-sum,False,True,True,762416.0,0.0013630999999998
10,32,7,minimize-largest-sum,True,False,False,2275170.0,0.0010390999999998
10,32,7,minimize-largest-sum,True,False,True,18884722.0,0.001119
10,32,7,minimize-largest-sum,True,True,False,20428314.0,0.0013765000000001
10,32,7,minimize-largest-sum,True,True,True,15935213.0,0.0011593000000003
10,32,8,minimize-largest-sum,False,False,False,28455445.0,0.0141612999999996
10,32,8,minimize-largest-sum,False,False,True,16331741.0,0.0013629999999995
10,32,8,minimize-largest-sum,False,True,False,5268198.0,0.0022871000000002
10,32,8,minimize-largest-sum,False,True,True,30843253.0,0.0016030000000002
10,32,8,minimize-largest-sum,True,False,False,9899325.0,0.0008990000000004
10,32,8,minimize-largest-sum,True,False,True,3988504.0,0.0027264999999996
10,32,8,minimize-largest-sum,True,True,False,5996739.0,0.002447
10,32,8,minimize-largest-sum,True,True,True,4448914.0,0.0012849000000008
10,32,9,minimize-largest-sum,False,False,False,8961801.0,0.0140149000000002
10,32,9,minimize-largest-sum,False,False,True,10946857.0,0.0018105999999997
10,32,9,minimize-largest-sum,False,True,False,13048830.0,0.0016437999999991
10,32,9,minimize-largest-sum,False,True,True,38298612.0,0.0026467999999999
10,32,9,minimize-largest-sum,True,False,False,9796657.0,0.0018978
10,32,9,minimize-largest-sum,True,False,True,46228559.0,0.0015140000000002
10,32,9,minimize-largest-sum,True,True,False,19427371.0,0.0019580000000001
10,32,9,minimize-largest-sum,True,True,True,895892.0,0.0033053999999994
10,48,0,minimize-largest-sum,False,False,False,930455719019.0,0.0150000999999999
10,48,0,minimize-largest-sum,False,False,True,110064662644.0,0.0031205999999999
10,48,0,minimize-largest-sum,False,True,False,1768675810547.0,0.0039392999999998
10,48,0,minimize-largest-sum,False,True,True,1273831743488.0,0.0031213000000001
10,48,0,minimize-largest-sum,True,False,False,607462247221.0,0.0012256999999999
10,48,0,minimize-largest-sum,True,False,True,1453875581553.0,0.0024705000000002
10,48,0,minimize-largest-sum,True,True,False,298357874444.0,0.0013939999999994
10,48,0,minimize-largest-sum,True,True,True,160183225186.0,0.0033943
10,48,1,minimize-largest-sum,False,False,False,769697484381.0,0.0143981999999995
10,48,1,minimize-largest-sum,False,False,True,495948924885.0,0.0023045999999995
10,48,1,minimize-largest-sum,False,True,False,12998845140.0,0.0032223999999994
10,48,1,minimize-largest-sum,False,True,True,156203420498.0,0.0019046000000004
10,48,1,minimize-largest-sum,True,False,False,1396696433543.0,0.0016072999999998
10,48,1,minimize-largest-sum,True,False,True,2952826561779.0,0.0022159999999997
10,48,1,minimize-largest-sum,True,True,False,622429669043.0,0.0024201999999995
