numitems,bitsperitem,instance_id,objective,use_boolean_matrix,diff,runtime
16,8,0,minimize-largest-sum,True,0,10.67520879999995
16,8,0,maximize-smallest-sum,False,1,0.0027741000000105487
16,8,0,maximize-smallest-sum,True,1,3.844162900000015
16,8,1,minimize-largest-sum,False,1,0.00491300000010142
16,8,1,minimize-largest-sum,True,1,5.127564199999938
16,8,1,maximize-smallest-sum,False,1,0.004559199999903285
16,8,1,maximize-smallest-sum,True,1,4.205170100000032
16,8,2,minimize-largest-sum,False,1,0.00727879999999459
16,8,2,minimize-largest-sum,True,0,6.158492999999908
16,8,2,maximize-smallest-sum,False,0,0.003985199999988254
16,8,2,maximize-smallest-sum,True,1,4.118599499999959
16,8,3,minimize-largest-sum,False,0,0.0047280000000000655
16,8,3,minimize-largest-sum,True,0,6.089706699999965
16,8,3,maximize-smallest-sum,False,1,0.007884100000069338
16,8,3,maximize-smallest-sum,True,0,4.046587000000045
16,8,4,minimize-largest-sum,False,0,0.005354600000032406
16,8,4,minimize-largest-sum,True,1,4.6629954
16,8,4,maximize-smallest-sum,False,1,0.00397710000004281
16,8,4,maximize-smallest-sum,True,0,5.511329599999954
16,8,5,minimize-largest-sum,False,0,0.004716000000030363
16,8,5,minimize-largest-sum,True,0,5.136397999999986
16,8,5,maximize-smallest-sum,False,0,0.004474999999956708
16,8,5,maximize-smallest-sum,True,1,4.5583153999999695
16,8,6,minimize-largest-sum,False,1,0.004737400000067282
16,8,6,minimize-largest-sum,True,1,6.3681375999999545
16,8,6,maximize-smallest-sum,False,0,0.003944799999999304
16,8,6,maximize-smallest-sum,True,0,5.8360241000000315
16,8,7,minimize-largest-sum,False,0,0.0048166999999921245
16,8,7,minimize-largest-sum,True,0,4.23546470000008
16,8,7,maximize-smallest-sum,False,1,0.003754800000024261
16,8,7,maximize-smallest-sum,True,0,5.346399799999972
16,8,8,minimize-largest-sum,False,0,0.004074500000001535
16,8,8,minimize-largest-sum,True,0,8.25915909999992
16,8,8,maximize-smallest-sum,False,1,0.0038055999999642154
16,8,8,maximize-smallest-sum,True,1,5.633754500000009
16,8,9,minimize-largest-sum,False,1,0.00414130000001478
16,8,9,minimize-largest-sum,True,0,4.993562900000029
16,8,9,maximize-smallest-sum,False,0,0.004369600000018181
16,8,9,maximize-smallest-sum,True,1,2.1486000999999533
16,12,0,minimize-largest-sum,False,1,0.030763099999944643
16,12,0,maximize-smallest-sum,False,1,0.02954299999998966
16,12,1,minimize-largest-sum,False,0,0.03030460000002222
16,12,1,maximize-smallest-sum,False,0,0.03020759999992606
16,12,2,minimize-largest-sum,False,1,0.02876790000004803
16,12,2,maximize-smallest-sum,False,0,0.028387999999949898
16,12,3,minimize-largest-sum,False,1,0.029418500000019776
16,12,3,maximize-smallest-sum,False,0,0.027626400000031026
16,12,4,minimize-largest-sum,False,1,0.030886300000020128
16,12,4,maximize-smallest-sum,False,0,0.024418299999979354
16,12,5,minimize-largest-sum,False,0,0.029847399999994195
16,12,5,maximize-smallest-sum,False,0,0.029309600000033242
16,12,6,minimize-largest-sum,False,1,0.04883899999992991
16,12,6,maximize-smallest-sum,False,0,0.03600080000001071
16,12,7,minimize-largest-sum,False,0,0.028319900000042253
16,12,7,maximize-smallest-sum,False,2,0.029243800000017472
16,12,8,minimize-largest-sum,False,1,0.031021099999975377
16,12,8,maximize-smallest-sum,False,1,0.030830599999944752
16,12,9,minimize-largest-sum,False,0,0.028246899999999187
16,12,9,maximize-smallest-sum,False,1,0.02927599999998165
16,16,0,minimize-largest-sum,False,9,0.05377520000001823
16,16,0,maximize-smallest-sum,False,2,0.053967499999998836
16,16,1,minimize-largest-sum,False,14,0.05440390000001116
16,16,1,maximize-smallest-sum,False,2,0.05247980000001462
16,16,2,minimize-largest-sum,False,15,0.05779680000000553
16,16,2,maximize-smallest-sum,False,10,0.05398539999998775
16,16,3,minimize-largest-sum,False,8,0.05236539999998513
16,16,3,maximize-smallest-sum,False,1,0.05227389999993193
16,16,4,minimize-largest-sum,False,2,0.04983740000000125
16,16,4,maximize-smallest-sum,False,4,0.051353500000004715
16,16,5,minimize-largest-sum,False,2,0.049176699999975426
16,16,5,maximize-smallest-sum,False,8,0.0502004999999599
16,16,6,minimize-largest-sum,False,6,0.049373800000012125
16,16,6,maximize-smallest-sum,False,5,0.050090999999952146
16,16,7,minimize-largest-sum,False,2,0.07086930000002667
16,16,7,maximize-smallest-sum,False,1,0.05211769999993976
16,16,8,minimize-largest-sum,False,2,0.05525990000001002
16,16,8,maximize-smallest-sum,False,1,0.052866999999992004
16,16,9,minimize-largest-sum,False,0,0.050118200000042634
16,16,9,maximize-smallest-sum,False,6,0.050814900000091257
16,20,0,minimize-largest-sum,False,19,0.053957699999955366
16,20,0,maximize-smallest-sum,False,445,0.0548710000000483
16,20,1,minimize-largest-sum,False,96,0.05418489999999565
16,20,1,maximize-smallest-sum,False,21,0.05314690000000155
16,20,2,minimize-largest-sum,False,134,0.05191680000007182
16,20,2,maximize-smallest-sum,False,119,0.05589280000003782
16,20,3,minimize-largest-sum,False,224,0.05255320000003394
16,20,3,maximize-smallest-sum,False,13,0.054079699999988406
16,20,4,minimize-largest-sum,False,84,0.06034959999999501
16,20,4,maximize-smallest-sum,False,12,0.05513529999996081
16,20,5,minimize-largest-sum,False,69,0.05457969999997658
16,20,5,maximize-smallest-sum,False,183,0.05812049999997271
16,20,6,minimize-largest-sum,False,25,0.05493879999994533
16,20,6,maximize-smallest-sum,False,66,0.055853899999988244
16,20,7,minimize-largest-sum,False,64,0.05433189999996557
16,20,7,maximize-smallest-sum,False,160,0.055021000000010645
16,20,8,minimize-largest-sum,False,96,0.053074100000003455
16,20,8,maximize-smallest-sum,False,127,0.05618489999994836
16,20,9,minimize-largest-sum,False,48,0.05694549999998344
16,20,9,maximize-smallest-sum,False,13,0.053306300000031115
18,4,0,minimize-largest-sum,False,1,0.0010811999999305044
18,4,0,minimize-largest-sum,True,1,0.03865410000003067
18,4,0,maximize-smallest-sum,False,0,0.0007231000000729182
18,4,0,maximize-smallest-sum,True,1,0.0345091000000366
18,4,1,minimize-largest-sum,False,0,0.0010831000000735003
18,4,1,minimize-largest-sum,True,1,0.03291869999998198
18,4,1,maximize-smallest-sum,False,1,0.0007319000000052256
18,4,1,maximize-smallest-sum,True,0,0.028460799999947994
18,4,2,minimize-largest-sum,False,0,0.0008275999999796113
18,4,2,minimize-largest-sum,True,1,0.028063500000030217
18,4,2,maximize-smallest-sum,False,1,0.0007984000000078595
18,4,2,maximize-smallest-sum,True,0,0.03746520000004239
18,4,3,minimize-largest-sum,False,0,0.0013099000000238448
18,4,3,minimize-largest-sum,True,1,0.023599600000011378
18,4,3,maximize-smallest-sum,False,1,0.0007475000001022636
18,4,3,maximize-smallest-sum,True,0,0.02907500000003438
18,4,4,minimize-largest-sum,False,1,0.0007304000000658561
18,4,4,minimize-largest-sum,True,1,0.029632799999944837
18,4,4,maximize-smallest-sum,False,1,0.0006356999999752588
18,4,4,maximize-smallest-sum,True,0,0.01884630000006382
18,4,5,minimize-largest-sum,False,0,0.0007785000000239961
18,4,5,minimize-largest-sum,True,0,0.028269799999975476
18,4,5,maximize-smallest-sum,False,1,0.0007713999999623411
18,4,5,maximize-smallest-sum,True,1,0.03240680000010343
18,4,6,minimize-largest-sum,False,1,0.0007096999999021136
18,4,6,minimize-largest-sum,True,1,0.026985399999944093
18,4,6,maximize-smallest-sum,False,0,0.0007066999999096879
18,4,6,maximize-smallest-sum,True,1,0.020368400000052134
18,4,7,minimize-largest-sum,False,0,0.0007005000001072403
18,4,7,minimize-largest-sum,True,1,0.025649599999951533
18,4,7,maximize-smallest-sum,False,1,0.000748499999986052
18,4,7,maximize-smallest-sum,True,1,0.03344429999992826
18,4,8,minimize-largest-sum,False,1,0.0007130999999844789
18,4,8,minimize-largest-sum,True,0,0.026983599999994112
18,4,8,maximize-smallest-sum,False,1,0.0006359000000202286
18,4,8,maximize-smallest-sum,True,1,0.02014140000005682
18,4,9,minimize-largest-sum,False,1,0.0006576000000677595
18,4,9,minimize-largest-sum,True,0,0.02681889999996656
18,4,9,maximize-smallest-sum,False,1,0.000611199999980272
18,4,9,maximize-smallest-sum,True,0,0.041070300000001225
18,8,0,minimize-largest-sum,False,0,0.007028300000001764
18,8,0,minimize-largest-sum,True,1,6.424120599999924
18,8,0,maximize-smallest-sum,False,1,0.007336200000054305
18,8,0,maximize-smallest-sum,True,1,8.342363999999975
18,8,1,minimize-largest-sum,False,0,0.006147400000031666
18,8,1,minimize-largest-sum,True,0,10.666825900000049
18,8,1,maximize-smallest-sum,False,0,0.007038299999976516
18,8,1,maximize-smallest-sum,True,0,5.410000799999921
18,8,2,minimize-largest-sum,False,0,0.007573400000069341
18,8,2,minimize-largest-sum,True,1,9.275488999999993
18,8,2,maximize-smallest-sum,False,1,0.007179199999995944
18,8,2,maximize-smallest-sum,True,1,4.27750739999999
18,8,3,minimize-largest-sum,False,1,0.005988300000012714
18,8,3,minimize-largest-sum,True,1,6.76927169999999
18,8,3,maximize-smallest-sum,False,1,0.00630660000001626
18,8,3,maximize-smallest-sum,True,0,8.767307399999936
18,8,4,minimize-largest-sum,False,1,0.006767999999965468
18,8,4,minimize-largest-sum,True,1,5.652023200000031
18,8,4,maximize-smallest-sum,False,1,0.0058828999999605
18,8,4,maximize-smallest-sum,True,0,7.683652599999959
18,8,5,minimize-largest-sum,False,0,0.007739700000001903
18,8,5,minimize-largest-sum,True,0,7.971017800000027
18,8,5,maximize-smallest-sum,False,1,0.006185500000015054
18,8,5,maximize-smallest-sum,True,1,7.778979699999923
18,8,6,minimize-largest-sum,False,0,0.007459700000026714
18,8,6,minimize-largest-sum,True,0,6.64037959999996
18,8,6,maximize-smallest-sum,False,1,0.006748499999957858
18,8,6,maximize-smallest-sum,True,1,11.1058041
18,8,7,minimize-largest-sum,False,1,0.007460900000069159
18,8,7,minimize-largest-sum,True,0,8.557012900000018
18,8,7,maximize-smallest-sum,False,1,0.007621900000003734
18,8,7,maximize-smallest-sum,True,1,4.170208900000034
18,8,8,minimize-largest-sum,False,0,0.007246200000054159
18,8,8,minimize-largest-sum,True,0,7.256191699999931
18,8,8,maximize-smallest-sum,False,0,0.006541900000001988
18,8,8,maximize-smallest-sum,True,1,7.224694999999997
18,8,9,minimize-largest-sum,False,0,0.0065593000000490065
18,8,9,minimize-largest-sum,True,0,6.456159600000092
18,8,9,maximize-smallest-sum,False,0,0.006566700000007586
18,8,9,maximize-smallest-sum,True,0,8.277395400000046
18,12,0,minimize-largest-sum,False,0,0.05384720000006382
18,12,0,maximize-smallest-sum,False,0,0.06240089999994325
18,12,1,minimize-largest-sum,False,0,0.05301480000002812
18,12,1,maximize-smallest-sum,False,1,0.05660139999997682
18,12,2,minimize-largest-sum,False,0,0.05456219999996392
18,12,2,maximize-smallest-sum,False,1,0.058074000000033266
18,12,3,minimize-largest-sum,False,1,0.05282240000008187
18,12,3,maximize-smallest-sum,False,1,0.05074479999996129
18,12,4,minimize-largest-sum,False,1,0.059483099999965816
18,12,4,maximize-smallest-sum,False,0,0.0634440999999697
18,12,5,minimize-largest-sum,False,0,0.059419299999945
18,12,5,maximize-smallest-sum,False,0,0.059196899999960806
18,12,6,minimize-largest-sum,False,1,0.05485040000007757
18,12,6,maximize-smallest-sum,False,0,0.05302870000002713
18,12,7,minimize-largest-sum,False,0,0.05375900000001366
18,12,7,maximize-smallest-sum,False,1,0.05560639999998784
18,12,8,minimize-largest-sum,False,0,0.06280579999997826
18,12,8,maximize-smallest-sum,False,1,0.05493530000001101
18,12,9,minimize-largest-sum,False,1,0.05278479999992669
18,12,9,maximize-smallest-sum,False,1,0.05485610000005181
18,16,0,minimize-largest-sum,False,4,0.1955920000000333
18,16,0,maximize-smallest-sum,False,3,0.19050379999998768
18,16,1,minimize-largest-sum,False,2,0.20395460000008825
18,16,1,maximize-smallest-sum,False,1,0.19161420000000362
18,16,2,minimize-largest-sum,False,0,0.17768279999995684
18,16,2,maximize-smallest-sum,False,1,0.1975224000000253
18,16,3,minimize-largest-sum,False,2,0.20433519999994587
18,16,3,maximize-smallest-sum,False,0,0.20515769999997246
18,16,4,minimize-largest-sum,False,5,0.19211859999995795
18,16,4,maximize-smallest-sum,False,1,0.19240879999995286
18,16,5,minimize-largest-sum,False,0,0.19045010000002094
18,16,5,maximize-smallest-sum,False,0,0.2122137000000066
18,16,6,minimize-largest-sum,False,1,0.1986775000000307
18,16,6,maximize-smallest-sum,False,1,0.19512969999993857
18,16,7,minimize-largest-sum,False,0,0.16420210000001134
18,16,7,maximize-smallest-sum,False,3,0.19910489999995207
18,16,8,minimize-largest-sum,False,1,0.19162700000003952
18,16,8,maximize-smallest-sum,False,0,0.19708400000001802
18,16,9,minimize-largest-sum,False,1,0.1959201000000803
18,16,9,maximize-smallest-sum,False,0,0.19374680000009903
18,20,0,minimize-largest-sum,False,13,0.22262139999997999
18,20,0,maximize-smallest-sum,False,37,0.23541000000000167
18,20,1,minimize-largest-sum,False,15,0.22532330000001366
18,20,1,maximize-smallest-sum,False,25,0.23122640000008232
18,20,2,minimize-largest-sum,False,11,0.273250800000028
18,20,2,maximize-smallest-sum,False,36,0.2407620000000179
18,20,3,minimize-largest-sum,False,21,0.22682799999995495
18,20,3,maximize-smallest-sum,False,75,0.231062300000076
18,20,4,minimize-largest-sum,False,48,0.23397609999994984
18,20,4,maximize-smallest-sum,False,5,0.23988550000001396
18,20,5,minimize-largest-sum,False,14,0.22732859999996435
18,20,5,maximize-smallest-sum,False,22,0.23779149999995752
18,20,6,minimize-largest-sum,False,66,0.230756700000029
18,20,6,maximize-smallest-sum,False,35,0.24624679999999444
18,20,7,minimize-largest-sum,False,5,0.22768710000002557
18,20,7,maximize-smallest-sum,False,0,0.230896400000006
18,20,8,minimize-largest-sum,False,2,0.2255492999998978
18,20,8,maximize-smallest-sum,False,8,0.24144379999995635
18,20,9,minimize-largest-sum,False,22,0.22242099999994025
18,20,9,maximize-smallest-sum,False,163,0.2295573000000104
20,4,0,minimize-largest-sum,False,1,0.0008302999999614258
20,4,0,minimize-largest-sum,True,0,0.02610179999999218
20,4,0,maximize-smallest-sum,False,0,0.0009639999999535576
20,4,0,maximize-smallest-sum,True,0,0.04600479999999152
20,4,1,minimize-largest-sum,False,1,0.0009180000000696964
20,4,1,minimize-largest-sum,True,1,0.026864400000022215
20,4,1,maximize-smallest-sum,False,1,0.0008032000000639528
20,4,1,maximize-smallest-sum,True,1,0.03335279999998875
20,4,2,minimize-largest-sum,False,1,0.0007689999999911379
20,4,2,minimize-largest-sum,True,0,0.04151009999998223
20,4,2,maximize-smallest-sum,False,0,0.0008781000000226413
20,4,2,maximize-smallest-sum,True,1,0.029843900000059875
20,4,3,minimize-largest-sum,False,1,0.0007469000000810411
20,4,3,minimize-largest-sum,True,0,0.03623270000002776
20,4,3,maximize-smallest-sum,False,0,0.0009365000000798318
20,4,3,maximize-smallest-sum,True,0,0.04815480000002026
20,4,4,minimize-largest-sum,False,0,0.0008070000000088839
20,4,4,minimize-largest-sum,True,1,0.032648299999891606
20,4,4,maximize-smallest-sum,False,0,0.000789299999951254
20,4,4,maximize-smallest-sum,True,1,0.03851559999998244
20,4,5,minimize-largest-sum,False,1,0.0008710000000746732
20,4,5,minimize-largest-sum,True,0,0.05540429999996377
20,4,5,maximize-smallest-sum,False,0,0.0006706000000349377
20,4,5,maximize-smallest-sum,True,1,0.04027450000000954
20,4,6,minimize-largest-sum,False,0,0.0008622999999943204
20,4,6,minimize-largest-sum,True,1,0.025421499999993102
20,4,6,maximize-smallest-sum,False,0,0.0007462999999461317
20,4,6,maximize-smallest-sum,True,1,0.049425699999915196
20,4,7,minimize-largest-sum,False,0,0.0008397000000286425
20,4,7,minimize-largest-sum,True,0,0.016652700000008736
20,4,7,maximize-smallest-sum,False,0,0.0009344999999711945
20,4,7,maximize-smallest-sum,True,0,0.031556700000010096
20,4,8,minimize-largest-sum,False,0,0.0008692999999766471
20,4,8,minimize-largest-sum,True,1,0.025741499999980988
20,4,8,maximize-smallest-sum,False,1,0.0008505000000695873
20,4,8,maximize-smallest-sum,True,1,0.03955410000003212
20,4,9,minimize-largest-sum,False,1,0.001004200000011224
20,4,9,minimize-largest-sum,True,0,0.04423239999994166
20,4,9,maximize-smallest-sum,False,1,0.0008788000000095053
20,4,9,maximize-smallest-sum,True,1,0.025299899999936315
20,8,0,minimize-largest-sum,False,1,0.010696400000028916
20,8,0,minimize-largest-sum,True,1,12.13176420000002
20,8,0,maximize-smallest-sum,False,0,0.010512100000028113
20,8,0,maximize-smallest-sum,True,0,6.592667000000006
20,8,1,minimize-largest-sum,False,0,0.009977099999900929
20,8,1,minimize-largest-sum,True,0,10.76013839999996
20,8,1,maximize-smallest-sum,False,0,0.009546300000010888
20,8,1,maximize-smallest-sum,True,0,9.614621900000088
20,8,2,minimize-largest-sum,False,0,0.00986590000002252
20,8,2,minimize-largest-sum,True,0,10.483862799999997
20,8,2,maximize-smallest-sum,False,0,0.008127300000069226
20,8,2,maximize-smallest-sum,True,0,7.20126920000007
20,8,3,minimize-largest-sum,False,0,0.008167899999989459
20,8,3,minimize-largest-sum,True,0,9.828417399999921
20,8,3,maximize-smallest-sum,False,1,0.010722299999997631
20,8,3,maximize-smallest-sum,True,0,9.016354999999976
20,8,4,minimize-largest-sum,False,0,0.007528200000024299
20,8,4,minimize-largest-sum,True,1,10.379547300000013
20,8,4,maximize-smallest-sum,False,0,0.009138899999925343
20,8,4,maximize-smallest-sum,True,1,11.082589999999982
20,8,5,minimize-largest-sum,False,1,0.007798900000011599
20,8,5,minimize-largest-sum,True,0,11.673864500000036
20,8,5,maximize-smallest-sum,False,1,0.009557399999948757
20,8,5,maximize-smallest-sum,True,1,10.924127399999975
20,8,6,minimize-largest-sum,False,0,0.008670299999948838
20,8,6,minimize-largest-sum,True,0,7.8314441000001125
20,8,6,maximize-smallest-sum,False,0,0.008801100000027873
20,8,6,maximize-smallest-sum,True,0,4.846920700000055
20,8,7,minimize-largest-sum,False,0,0.010095600000113336
20,8,7,minimize-largest-sum,True,0,9.433643800000027
20,8,7,maximize-smallest-sum,False,1,0.010204499999872496
20,8,7,maximize-smallest-sum,True,1,12.00496320000002
20,8,8,minimize-largest-sum,False,1,0.00968349999993734
20,8,8,minimize-largest-sum,True,1,8.962997500000029
20,8,8,maximize-smallest-sum,False,1,0.009223999999903754
20,8,8,maximize-smallest-sum,True,0,10.970966500000031
20,8,9,minimize-largest-sum,False,1,0.00752369999986513
20,8,9,minimize-largest-sum,True,1,13.990828199999896
20,8,9,maximize-smallest-sum,False,0,0.009790699999939534
20,8,9,maximize-smallest-sum,True,1,9.576007899999922
20,12,0,minimize-largest-sum,False,0,0.08932709999999133
20,12,0,maximize-smallest-sum,False,1,0.0971703999998681
20,12,1,minimize-largest-sum,False,1,0.09809740000014244
20,12,1,maximize-smallest-sum,False,1,0.09433839999996962
20,12,2,minimize-largest-sum,False,1,0.11281340000005002
20,12,2,maximize-smallest-sum,False,1,0.07671740000000682
20,12,3,minimize-largest-sum,False,1,0.12385820000008607
20,12,3,maximize-smallest-sum,False,1,0.0883209999999508
20,12,4,minimize-largest-sum,False,0,0.10006269999985307
20,12,4,maximize-smallest-sum,False,0,0.09314630000017132
20,12,5,minimize-largest-sum,False,1,0.09090340000011565
20,12,5,maximize-smallest-sum,False,0,0.08763220000014371
20,12,6,minimize-largest-sum,False,1,0.09423409999999421
20,12,6,maximize-smallest-sum,False,1,0.10209759999997914
20,12,7,minimize-largest-sum,False,1,0.09343139999987216
20,12,7,maximize-smallest-sum,False,0,0.10441990000003898
20,12,8,minimize-largest-sum,False,1,0.1054529000000457
20,12,8,maximize-smallest-sum,False,1,0.09818749999999454
20,12,9,minimize-largest-sum,False,0,0.10045309999986785
20,12,9,maximize-smallest-sum,False,1,0.09865019999983815
20,16,0,minimize-largest-sum,False,0,0.45292779999999766
20,16,0,maximize-smallest-sum,False,1,0.5471926000000167
20,16,1,minimize-largest-sum,False,1,0.5541843999999401
20,16,1,maximize-smallest-sum,False,0,0.5086584000000585
20,16,2,minimize-largest-sum,False,1,0.5874046000001272
20,16,2,maximize-smallest-sum,False,1,0.578531600000133
20,16,3,minimize-largest-sum,False,0,0.5485685999999532
20,16,3,maximize-smallest-sum,False,2,0.5817426999999498
20,16,4,minimize-largest-sum,False,1,0.5675894000000881
20,16,4,maximize-smallest-sum,False,1,0.5495428000001539
20,16,5,minimize-largest-sum,False,0,0.552737900000011
20,16,5,maximize-smallest-sum,False,1,0.5918894000001274
20,16,6,minimize-largest-sum,False,0,0.5208506999999827
20,16,6,maximize-smallest-sum,False,0,0.5657473000001119
20,16,7,minimize-largest-sum,False,1,0.49961660000008123
20,16,7,maximize-smallest-sum,False,1,0.5490076999999474
20,16,8,minimize-largest-sum,False,1,0.5534505000000536
20,16,8,maximize-smallest-sum,False,0,0.5345382999998947
20,16,9,minimize-largest-sum,False,0,0.5633680999999342
20,16,9,maximize-smallest-sum,False,0,0.5426643999999214
20,20,0,minimize-largest-sum,False,6,0.9554540000001452
20,20,0,maximize-smallest-sum,False,5,0.9648830999999518
20,20,1,minimize-largest-sum,False,16,0.9680121999999756
20,20,1,maximize-smallest-sum,False,12,0.9517822000000251
20,20,2,minimize-largest-sum,False,14,0.9659635000000435
20,20,2,maximize-smallest-sum,False,5,0.9612207000000126
20,20,3,minimize-largest-sum,False,0,0.9589865000000373
20,20,3,maximize-smallest-sum,False,1,0.9363164999999753
20,20,4,minimize-largest-sum,False,5,0.9367707000001246
20,20,4,maximize-smallest-sum,False,1,0.9543043999999554
20,20,5,minimize-largest-sum,False,12,0.9426250999999866
20,20,5,maximize-smallest-sum,False,6,0.9615693000000647
20,20,6,minimize-largest-sum,False,12,0.9330558999999994
20,20,6,maximize-smallest-sum,False,1,0.969613900000013
20,20,7,minimize-largest-sum,False,5,0.9298214999998891
20,20,7,maximize-smallest-sum,False,6,0.9682035999999243
20,20,8,minimize-largest-sum,False,4,0.9445453000000725
20,20,8,maximize-smallest-sum,False,2,0.9883234000001266
20,20,9,minimize-largest-sum,False,1,0.9364556000000448
20,20,9,maximize-smallest-sum,False,9,0.9728502999998909
22,4,0,minimize-largest-sum,False,1,0.0009127000000717089
22,4,0,minimize-largest-sum,True,0,0.0585971000000427
22,4,0,maximize-smallest-sum,False,1,0.0008543999999801599
22,4,0,maximize-smallest-sum,True,0,0.0512988000000405
22,4,1,minimize-largest-sum,False,0,0.0009539999998651183
22,4,1,minimize-largest-sum,True,1,0.03890640000008716
22,4,1,maximize-smallest-sum,False,1,0.0016497999999955937
22,4,1,maximize-smallest-sum,True,1,0.040651000000025306
22,4,2,minimize-largest-sum,False,0,0.001066499999978987
22,4,2,minimize-largest-sum,True,0,0.05473910000000615
22,4,2,maximize-smallest-sum,False,0,0.0008413000000473403
22,4,2,maximize-smallest-sum,True,1,0.05740519999994831
22,4,3,minimize-largest-sum,False,0,0.0008600000001024455
22,4,3,minimize-largest-sum,True,0,0.04429320000008374
22,4,3,maximize-smallest-sum,False,1,0.0007528000001002511
22,4,3,maximize-smallest-sum,True,1,0.04379539999990811
22,4,4,minimize-largest-sum,False,1,0.0008118000000649772
22,4,4,minimize-largest-sum,True,1,0.054212499999948704
22,4,4,maximize-smallest-sum,False,0,0.0009591000000455097
22,4,4,maximize-smallest-sum,True,1,0.0514424999998937
22,4,5,minimize-largest-sum,False,1,0.0009204000000408996
22,4,5,minimize-largest-sum,True,1,0.06206919999999627
22,4,5,maximize-smallest-sum,False,0,0.0010921000000507775
22,4,5,maximize-smallest-sum,True,0,0.04468110000016168
22,4,6,minimize-largest-sum,False,0,0.000981999999794425
22,4,6,minimize-largest-sum,True,0,0.08514310000009573
22,4,6,maximize-smallest-sum,False,1,0.0010689999999158317
22,4,6,maximize-smallest-sum,True,1,0.07720029999995859
22,4,7,minimize-largest-sum,False,1,0.0010001000000556814
22,4,7,minimize-largest-sum,True,0,0.04936720000000605
22,4,7,maximize-smallest-sum,False,0,0.0008897000000160915
22,4,7,maximize-smallest-sum,True,1,0.060687299999926836
22,4,8,minimize-largest-sum,False,1,0.001012500000115324
22,4,8,minimize-largest-sum,True,1,0.05812289999994391
22,4,8,maximize-smallest-sum,False,1,0.0013806999997996172
22,4,8,maximize-smallest-sum,True,0,0.04545849999999518
22,4,9,minimize-largest-sum,False,0,0.0009844999999586435
22,4,9,minimize-largest-sum,True,0,0.05924959999993007
22,4,9,maximize-smallest-sum,False,0,0.0010933999999451771
22,4,9,maximize-smallest-sum,True,0,0.060827999999901294
22,8,0,minimize-largest-sum,False,0,0.01371400000016365
22,8,0,minimize-largest-sum,True,0,17.208183099999815
22,8,0,maximize-smallest-sum,False,0,0.018002000000024054
22,8,0,maximize-smallest-sum,True,1,14.352513999999928
22,8,1,minimize-largest-sum,False,1,0.013222400000131529
22,8,1,minimize-largest-sum,True,0,12.930328400000008
22,8,1,maximize-smallest-sum,False,0,0.014353199999959543
22,8,1,maximize-smallest-sum,True,1,16.38453659999982
22,8,2,minimize-largest-sum,False,0,0.013220499999988533
22,8,2,minimize-largest-sum,True,1,12.828028700000004
22,8,2,maximize-smallest-sum,False,0,0.014171500000202286
22,8,2,maximize-smallest-sum,True,0,12.324972000000116
22,8,3,minimize-largest-sum,False,1,0.01066169999990052
22,8,3,minimize-largest-sum,True,1,14.886801200000036
22,8,3,maximize-smallest-sum,False,0,0.01120109999988017
22,8,3,maximize-smallest-sum,True,1,10.4263633999999
22,8,4,minimize-largest-sum,False,0,0.010446099999853686
22,8,4,minimize-largest-sum,True,0,13.555429199999935
22,8,4,maximize-smallest-sum,False,0,0.012016200000061872
22,8,4,maximize-smallest-sum,True,1,11.333065599999827
22,8,5,minimize-largest-sum,False,0,0.012430600000016057
22,8,5,minimize-largest-sum,True,0,16.280521800000088
22,8,5,maximize-smallest-sum,False,1,0.01198389999990468
22,8,5,maximize-smallest-sum,True,1,18.615298200000097
22,8,6,minimize-largest-sum,False,1,0.013805700000148136
22,8,6,minimize-largest-sum,True,1,13.669399099999964
22,8,6,maximize-smallest-sum,False,0,0.013518199999907665
22,8,6,maximize-smallest-sum,True,1,11.602290099999891
22,8,7,minimize-largest-sum,False,0,0.012430100000074162
22,8,7,minimize-largest-sum,True,0,11.988011299999926
22,8,7,maximize-smallest-sum,False,1,0.01169860000004519
22,8,7,maximize-smallest-sum,True,0,11.838168300000007
22,8,8,minimize-largest-sum,False,1,0.012907399999903646
22,8,8,minimize-largest-sum,True,1,8.06302329999994
22,8,8,maximize-smallest-sum,False,0,0.012751299999990806
22,8,8,maximize-smallest-sum,True,1,17.916942300000073
22,8,9,minimize-largest-sum,False,1,0.01284469999995963
22,8,9,minimize-largest-sum,True,1,17.291673599999967
22,8,9,maximize-smallest-sum,False,0,0.008729700000003504
22,8,9,maximize-smallest-sum,True,0,18.297288799999933
22,12,0,minimize-largest-sum,False,0,0.1419444000000567
22,12,0,maximize-smallest-sum,False,0,0.13965989999996964
22,12,1,minimize-largest-sum,False,0,0.15756750000014108
22,12,1,maximize-smallest-sum,False,1,0.13005189999989852
22,12,2,minimize-largest-sum,False,1,0.15666220000002795
22,12,2,maximize-smallest-sum,False,1,0.14228899999989153
22,12,3,minimize-largest-sum,False,1,0.16526299999986804
22,12,3,maximize-smallest-sum,False,0,0.10503530000005412
22,12,4,minimize-largest-sum,False,1,0.12288449999982731
22,12,4,maximize-smallest-sum,False,0,0.13023439999983566
22,12,5,minimize-largest-sum,False,1,0.12907250000012027
22,12,5,maximize-smallest-sum,False,0,0.1349076999999852
22,12,6,minimize-largest-sum,False,0,0.148165199999994
22,12,6,maximize-smallest-sum,False,0,0.12657579999995505
22,12,7,minimize-largest-sum,False,1,0.16726589999984753
