numitems,bitsperitem,instance_id,objective,use_heuristic_2,use_heuristic_3,use_lower_bound,diff,runtime
10,32,1,maximize-smallest-sum,True,True,True,6985227.0,0.0037991000000001662
10,32,1,maximize-smallest-sum,True,False,False,17451109.0,0.001053100000000029
10,32,1,maximize-smallest-sum,True,False,True,24723936.0,0.003555300000000372
10,32,2,minimize-largest-sum,False,True,False,5914426.0,0.005531900000000256
10,32,2,minimize-largest-sum,False,True,True,57323738.0,0.00826159999999998
10,32,2,minimize-largest-sum,False,False,False,4891576.0,0.017699200000000026
10,32,2,minimize-largest-sum,False,False,True,18292754.0,0.008360900000000004
10,32,2,minimize-largest-sum,True,True,False,633271.0,0.0022397000000000666
10,32,2,minimize-largest-sum,True,True,True,22960337.0,0.0030282000000001474
10,32,2,minimize-largest-sum,True,False,False,78414744.0,0.0017447999999999908
10,32,2,minimize-largest-sum,True,False,True,1032007.0,0.0024096000000000117
10,32,2,maximize-smallest-sum,False,True,False,29406547.0,0.014654500000000237
10,32,2,maximize-smallest-sum,False,True,True,16626402.0,0.00442779999999976
10,32,2,maximize-smallest-sum,False,False,False,38042629.0,0.013930699999999963
10,32,2,maximize-smallest-sum,False,False,True,31865184.0,0.00286249999999999
10,32,2,maximize-smallest-sum,True,True,False,5111865.0,0.000697100000000006
10,32,2,maximize-smallest-sum,True,True,True,51655800.0,0.0009966999999999615
10,32,2,maximize-smallest-sum,True,False,False,706788.0,0.0011136000000000479
10,32,2,maximize-smallest-sum,True,False,True,10944498.0,0.001769400000000143
10,32,3,minimize-largest-sum,False,True,False,31640441.0,0.0045151999999997194
10,32,3,minimize-largest-sum,False,True,True,6812269.0,0.0055834999999997414
10,32,3,minimize-largest-sum,False,False,False,1650359.0,0.015776800000000257
10,32,3,minimize-largest-sum,False,False,True,6338919.0,0.003115300000000154
10,32,3,minimize-largest-sum,True,True,False,76325390.0,0.0015388999999998987
10,32,3,minimize-largest-sum,True,True,True,444661.0,0.0025878999999999763
10,32,3,minimize-largest-sum,True,False,False,26291281.0,0.0034681999999999213
10,32,3,minimize-largest-sum,True,False,True,16296577.0,0.0051808000000002075
10,32,3,maximize-smallest-sum,False,True,False,10603062.0,0.022035499999999875
10,32,3,maximize-smallest-sum,False,True,True,5568990.0,0.009438800000000303
10,32,3,maximize-smallest-sum,False,False,False,19966096.0,0.01369089999999984
10,32,3,maximize-smallest-sum,False,False,True,90474626.0,0.0019024999999999181
10,32,3,maximize-smallest-sum,True,True,False,28174661.0,0.0015743999999999758
10,32,3,maximize-smallest-sum,True,True,True,21161902.0,0.00173819999999969
10,32,3,maximize-smallest-sum,True,False,False,20511948.0,0.0012619999999996523
10,32,3,maximize-smallest-sum,True,False,True,93687294.0,0.001638999999999946
10,32,4,minimize-largest-sum,False,True,False,1143969.0,0.003442799999999746
10,32,4,minimize-largest-sum,False,True,True,1063951.0,0.0022738000000002145
10,32,4,minimize-largest-sum,False,False,False,9119764.0,0.014724499999999807
10,32,4,minimize-largest-sum,False,False,True,35765417.0,0.0052018999999998705
10,32,4,minimize-largest-sum,True,True,False,17090796.0,0.001441900000000107
10,32,4,minimize-largest-sum,True,True,True,816183.0,0.002344100000000182
10,32,4,minimize-largest-sum,True,False,False,7625700.0,0.0010471000000000785
10,32,4,minimize-largest-sum,True,False,True,17082545.0,0.0019488000000000838
10,32,4,maximize-smallest-sum,False,True,False,12117907.0,0.01595879999999994
10,32,4,maximize-smallest-sum,False,True,True,22611966.0,0.005761399999999917
10,32,4,maximize-smallest-sum,False,False,False,11780602.0,0.014668600000000254
10,32,4,maximize-smallest-sum,False,False,True,30987456.0,0.006304200000000648
10,32,4,maximize-smallest-sum,True,True,False,31741615.0,0.0007837999999997791
10,32,4,maximize-smallest-sum,True,True,True,18737489.0,0.002806800000000109
10,32,4,maximize-smallest-sum,True,False,False,5640949.0,0.002542199999999717
10,32,4,maximize-smallest-sum,True,False,True,30310334.0,0.0017921000000002962
10,32,5,minimize-largest-sum,False,True,False,16166874.0,0.00406880000000065
10,32,5,minimize-largest-sum,False,True,True,8266147.0,0.0045479999999997744
10,32,5,minimize-largest-sum,False,False,False,23559467.0,0.018169099999999716
10,32,5,minimize-largest-sum,False,False,True,9474069.0,0.0034178999999996407
10,32,5,minimize-largest-sum,True,True,False,6283871.0,0.001734499999999528
10,32,5,minimize-largest-sum,True,True,True,1355919.0,0.00206670000000031
10,32,5,minimize-largest-sum,True,False,False,29940096.0,0.00222459999999991
10,32,5,minimize-largest-sum,True,False,True,958858.0,0.002436000000000327
10,32,5,maximize-smallest-sum,False,True,False,11501353.0,0.01740649999999988
10,32,5,maximize-smallest-sum,False,True,True,29490759.0,0.005825399999999981
10,32,5,maximize-smallest-sum,False,False,False,75380273.0,0.01335469999999983
10,32,5,maximize-smallest-sum,False,False,True,104373339.0,0.004163100000000419
10,32,5,maximize-smallest-sum,True,True,False,21896832.0,0.0014861000000001567
10,32,5,maximize-smallest-sum,True,True,True,63793705.0,0.0031815999999995626
10,32,5,maximize-smallest-sum,True,False,False,8777296.0,0.0025069000000002006
10,32,5,maximize-smallest-sum,True,False,True,8020798.0,0.003145100000000234
10,32,6,minimize-largest-sum,False,True,False,10149922.0,0.00588179999999916
10,32,6,minimize-largest-sum,False,True,True,36048948.0,0.002920599999999496
10,32,6,minimize-largest-sum,False,False,False,18038002.0,0.03857970000000055
10,32,6,minimize-largest-sum,False,False,True,162252176.0,0.0010086000000004702
10,32,6,minimize-largest-sum,True,True,False,20528533.0,0.002451599999999665
10,32,6,minimize-largest-sum,True,True,True,13795070.0,0.0030217999999999634
10,32,6,minimize-largest-sum,True,False,False,10726856.0,0.001973899999999418
10,32,6,minimize-largest-sum,True,False,True,68926864.0,0.0014115999999999573
10,32,6,maximize-smallest-sum,False,True,False,9962606.0,0.02043400000000073
10,32,6,maximize-smallest-sum,False,True,True,5115836.0,0.00253449999999944
10,32,6,maximize-smallest-sum,False,False,False,25952093.0,0.021894200000000197
10,32,6,maximize-smallest-sum,False,False,True,28403156.0,0.00575279999999978
10,32,6,maximize-smallest-sum,True,True,False,22878933.0,0.0011472999999995181
10,32,6,maximize-smallest-sum,True,True,True,33921974.0,0.0029308999999999585
10,32,6,maximize-smallest-sum,True,False,False,6751368.0,0.0010990999999993534
10,32,6,maximize-smallest-sum,True,False,True,42506708.0,0.0023863000000003964
10,32,7,minimize-largest-sum,False,True,False,30091753.0,0.005466900000000052
10,32,7,minimize-largest-sum,False,True,True,90100738.0,0.005360500000000101
10,32,7,minimize-largest-sum,False,False,False,60898293.0,0.014635200000000737
10,32,7,minimize-largest-sum,False,False,True,10281458.0,0.00836989999999993
10,32,7,minimize-largest-sum,True,True,False,23754702.0,0.0017015999999996367
10,32,7,minimize-largest-sum,True,True,True,22797387.0,0.0008892999999998707
10,32,7,minimize-largest-sum,True,False,False,23818466.0,0.0017405000000003668
10,32,7,minimize-largest-sum,True,False,True,69358574.0,0.002060600000000079
10,32,7,maximize-smallest-sum,False,True,False,14847474.0,0.016686899999999838
10,32,7,maximize-smallest-sum,False,True,True,51839668.0,0.008052400000000404
10,32,7,maximize-smallest-sum,False,False,False,5973708.0,0.015235099999999946
10,32,7,maximize-smallest-sum,False,False,True,3623634.0,0.0019097999999999615
10,32,7,maximize-smallest-sum,True,True,False,71150425.0,0.0017930999999995478
10,32,7,maximize-smallest-sum,True,True,True,44927396.0,0.0012859999999994542
10,32,7,maximize-smallest-sum,True,False,False,7293944.0,0.0019372000000004164
10,32,7,maximize-smallest-sum,True,False,True,4609130.0,0.0014151000000000025
10,32,8,minimize-largest-sum,False,True,False,11605315.0,0.004589800000000643
10,32,8,minimize-largest-sum,False,True,True,34730342.0,0.004767399999999533
10,32,8,minimize-largest-sum,False,False,False,14384421.0,0.01561589999999935
10,32,8,minimize-largest-sum,False,False,True,4403181.0,0.0027262999999999593
10,32,8,minimize-largest-sum,True,True,False,21453502.0,0.0036928000000004957
10,32,8,minimize-largest-sum,True,True,True,8856202.0,0.0056187000000003096
10,32,8,minimize-largest-sum,True,False,False,19265605.0,0.0011536999999997022
10,32,8,minimize-largest-sum,True,False,True,26466190.0,0.002537199999999906
10,32,8,maximize-smallest-sum,False,True,False,6060802.0,0.013495600000000607
10,32,8,maximize-smallest-sum,False,True,True,50580629.0,0.009044900000000133
10,32,8,maximize-smallest-sum,False,False,False,40601067.0,0.02396710000000013
10,32,8,maximize-smallest-sum,False,False,True,8769133.0,0.004668899999999532
10,32,8,maximize-smallest-sum,True,True,False,5382027.0,0.0013421000000004568
10,32,8,maximize-smallest-sum,True,True,True,3648980.0,0.003169699999999942
