numitems,bitsperitem,algorithm,instance_id,diff,runtime
12,8,complete-karmarkar-karp-sy,0,0.0,0.0013389000000003
12,8,complete-karmarkar-karp-sy,1,1.0,0.0160638999999997
12,8,complete-karmarkar-karp-sy,2,1.0,0.0122189999999999
12,8,complete-karmarkar-karp-sy,3,1.0,0.0166817999999997
12,8,complete-karmarkar-karp-sy,4,0.0,0.0032427000000003
12,8,complete-karmarkar-karp-sy,5,0.0,0.0151322999999994
12,8,complete-karmarkar-karp-sy,6,1.0,0.0190920999999999
12,8,complete-karmarkar-karp-sy,7,1.0,0.0077069999999999
12,8,complete-karmarkar-karp-sy,8,1.0,0.0217749999999998
12,8,complete-karmarkar-karp-sy,9,0.0,0.0003887999999996
12,12,complete-karmarkar-karp-sy,0,15.0,0.0189430999999995
12,12,complete-karmarkar-karp-sy,1,3.0,0.0144134999999998
12,12,complete-karmarkar-karp-sy,2,5.0,0.0255050999999992
12,12,complete-karmarkar-karp-sy,3,4.0,0.0228626999999992
12,12,complete-karmarkar-karp-sy,4,6.0,0.0126679999999996
12,12,complete-karmarkar-karp-sy,5,16.0,0.0117068000000006
12,12,complete-karmarkar-karp-sy,6,6.0,0.0187344000000004
12,12,complete-karmarkar-karp-sy,7,18.0,0.0233750999999999
12,12,complete-karmarkar-karp-sy,8,0.0,0.0058570999999991
12,12,complete-karmarkar-karp-sy,9,7.0,0.0209330999999997
12,16,complete-karmarkar-karp-sy,0,22.0,0.0182229999999998
12,16,complete-karmarkar-karp-sy,1,6.0,0.0138978999999999
12,16,complete-karmarkar-karp-sy,2,84.0,0.0286125999999997
12,16,complete-karmarkar-karp-sy,3,76.0,0.0236555000000002
12,16,complete-karmarkar-karp-sy,4,113.0,0.0178850999999999
12,16,complete-karmarkar-karp-sy,5,92.0,0.0236616999999998
12,16,complete-karmarkar-karp-sy,6,116.0,0.0232885999999998
12,16,complete-karmarkar-karp-sy,7,54.0,0.0212267999999999
12,16,complete-karmarkar-karp-sy,8,256.0,0.0232319999999992
12,16,complete-karmarkar-karp-sy,9,331.0,0.0094590999999999
12,20,complete-karmarkar-karp-sy,0,3157.0,0.0127816999999996
12,20,complete-karmarkar-karp-sy,1,740.0,0.0195008000000012
12,20,complete-karmarkar-karp-sy,2,799.0,0.0141966
12,20,complete-karmarkar-karp-sy,3,281.0,0.022886699999999
12,20,complete-karmarkar-karp-sy,4,116.0,0.022037899999999
12,20,complete-karmarkar-karp-sy,5,98.0,0.0216855000000002
12,20,complete-karmarkar-karp-sy,6,820.0,0.0307149999999989
12,20,complete-karmarkar-karp-sy,7,135.0,0.0088787000000003
12,20,complete-karmarkar-karp-sy,8,824.0,0.010768500000001
12,20,complete-karmarkar-karp-sy,9,69.0,0.0231268
14,4,complete-karmarkar-karp-sy,0,1.0,0.0590073999999987
14,4,complete-karmarkar-karp-sy,1,0.0,0.0004636000000015
14,4,complete-karmarkar-karp-sy,2,1.0,0.0718569999999996
14,4,complete-karmarkar-karp-sy,3,1.0,0.0791655999999996
14,4,complete-karmarkar-karp-sy,4,1.0,0.0664374999999992
14,4,complete-karmarkar-karp-sy,5,0.0,0.0004902999999991
14,4,complete-karmarkar-karp-sy,6,1.0,0.0563965999999993
14,4,complete-karmarkar-karp-sy,7,0.0,0.0004135000000005
14,4,complete-karmarkar-karp-sy,8,1.0,0.0756615000000007
14,4,complete-karmarkar-karp-sy,9,0.0,0.0004576000000007
14,8,complete-karmarkar-karp-sy,0,0.0,0.0004260000000009
14,8,complete-karmarkar-karp-sy,1,0.0,0.0004261999999997
14,8,complete-karmarkar-karp-sy,2,1.0,0.0743254000000011
14,8,complete-karmarkar-karp-sy,3,0.0,0.0004282999999993
14,8,complete-karmarkar-karp-sy,4,1.0,0.0095004000000002
14,8,complete-karmarkar-karp-sy,5,1.0,0.1001840000000005
14,8,complete-karmarkar-karp-sy,6,1.0,0.0771157000000002
14,8,complete-karmarkar-karp-sy,7,0.0,0.0006968
14,8,complete-karmarkar-karp-sy,8,1.0,0.089506
14,8,complete-karmarkar-karp-sy,9,1.0,0.0381646999999993
14,12,complete-karmarkar-karp-sy,0,2.0,0.0686859999999995
14,12,complete-karmarkar-karp-sy,1,3.0,0.0823274999999998
14,12,complete-karmarkar-karp-sy,2,3.0,0.0829597999999993
14,12,complete-karmarkar-karp-sy,3,2.0,0.0621016
14,12,complete-karmarkar-karp-sy,4,2.0,0.0798839999999998
14,12,complete-karmarkar-karp-sy,5,3.0,0.0821883999999997
14,12,complete-karmarkar-karp-sy,6,1.0,0.0869815000000002
14,12,complete-karmarkar-karp-sy,7,1.0,0.0364392999999996
14,12,complete-karmarkar-karp-sy,8,0.0,0.0717945999999987
14,12,complete-karmarkar-karp-sy,9,0.0,0.0005991000000005
14,16,complete-karmarkar-karp-sy,0,6.0,0.0489590999999993
14,16,complete-karmarkar-karp-sy,1,20.0,0.1044436999999991
14,16,complete-karmarkar-karp-sy,2,23.0,0.0809411999999998
14,16,complete-karmarkar-karp-sy,3,11.0,0.0713618
14,16,complete-karmarkar-karp-sy,4,29.0,0.1051760999999995
14,16,complete-karmarkar-karp-sy,5,10.0,0.0921356000000006
14,16,complete-karmarkar-karp-sy,6,1.0,0.047281100000001
14,16,complete-karmarkar-karp-sy,7,18.0,0.1005590999999999
14,16,complete-karmarkar-karp-sy,8,10.0,0.0858007
14,16,complete-karmarkar-karp-sy,9,4.0,0.0935150999999994
14,20,complete-karmarkar-karp-sy,0,49.0,0.0889804999999999
14,20,complete-karmarkar-karp-sy,1,1368.0,0.0868734999999993
14,20,complete-karmarkar-karp-sy,2,21.0,0.0922562000000013
14,20,complete-karmarkar-karp-sy,3,445.0,0.0537150000000004
14,20,complete-karmarkar-karp-sy,4,233.0,0.0938806999999997
14,20,complete-karmarkar-karp-sy,5,693.0,0.0560703000000017
14,20,complete-karmarkar-karp-sy,6,390.0,0.0514891000000012
14,20,complete-karmarkar-karp-sy,7,66.0,0.0971570999999968
14,20,complete-karmarkar-karp-sy,8,100.0,0.0774496999999989
14,20,complete-karmarkar-karp-sy,9,171.0,0.074006599999997
16,4,complete-karmarkar-karp-sy,0,1.0,0.2932696999999997
16,4,complete-karmarkar-karp-sy,1,0.0,0.0005653000000016
16,4,complete-karmarkar-karp-sy,2,1.0,0.2317620999999974
16,4,complete-karmarkar-karp-sy,3,0.0,0.0009934999999998
16,4,complete-karmarkar-karp-sy,4,0.0,0.0005269999999981
16,4,complete-karmarkar-karp-sy,5,0.0,0.0005792000000006
16,4,complete-karmarkar-karp-sy,6,1.0,0.2852818999999975
16,4,complete-karmarkar-karp-sy,7,0.0,0.0006942000000016
16,4,complete-karmarkar-karp-sy,8,0.0,0.0005608999999999
16,4,complete-karmarkar-karp-sy,9,0.0,0.0006296999999975
16,8,complete-karmarkar-karp-sy,0,1.0,0.3522019000000007
16,8,complete-karmarkar-karp-sy,1,0.0,0.0219215999999988
16,8,complete-karmarkar-karp-sy,2,1.0,0.3852615000000021
16,8,complete-karmarkar-karp-sy,3,1.0,0.3789744999999982
16,8,complete-karmarkar-karp-sy,4,0.0,0.0006017000000007
16,8,complete-karmarkar-karp-sy,5,1.0,0.1635592999999993
16,8,complete-karmarkar-karp-sy,6,0.0,0.0005621999999974
16,8,complete-karmarkar-karp-sy,7,0.0,0.0005790999999994
16,8,complete-karmarkar-karp-sy,8,0.0,0.0005795999999982
16,8,complete-karmarkar-karp-sy,9,1.0,0.2175241999999997
16,12,complete-karmarkar-karp-sy,0,1.0,0.2860082999999989
16,12,complete-karmarkar-karp-sy,1,0.0,0.1016979999999989
16,12,complete-karmarkar-karp-sy,2,0.0,0.0022891999999998
16,12,complete-karmarkar-karp-sy,3,0.0,0.0069842999999991
16,12,complete-karmarkar-karp-sy,4,1.0,0.2337513000000015
16,12,complete-karmarkar-karp-sy,5,1.0,0.3245378999999992
16,12,complete-karmarkar-karp-sy,6,1.0,0.3043179000000009
16,12,complete-karmarkar-karp-sy,7,0.0,0.1717265999999995
16,12,complete-karmarkar-karp-sy,8,1.0,0.3271401000000011
16,12,complete-karmarkar-karp-sy,9,0.0,0.0005661000000003
16,16,complete-karmarkar-karp-sy,0,14.0,0.3205369000000004
16,16,complete-karmarkar-karp-sy,1,11.0,0.2917242999999985
16,16,complete-karmarkar-karp-sy,2,5.0,0.3466245000000008
16,16,complete-karmarkar-karp-sy,3,3.0,0.3628459999999975
16,16,complete-karmarkar-karp-sy,4,1.0,0.3476512000000014
16,16,complete-karmarkar-karp-sy,5,1.0,0.3514370999999983
16,16,complete-karmarkar-karp-sy,6,1.0,0.2236677
16,16,complete-karmarkar-karp-sy,7,8.0,0.3376574999999988
16,16,complete-karmarkar-karp-sy,8,2.0,0.3131277999999966
16,16,complete-karmarkar-karp-sy,9,1.0,0.3811708000000067
16,20,complete-karmarkar-karp-sy,0,40.0,0.4700127999999992
16,20,complete-karmarkar-karp-sy,1,16.0,0.4266076999999981
16,20,complete-karmarkar-karp-sy,2,93.0,0.3226130999999981
16,20,complete-karmarkar-karp-sy,3,41.0,0.3459860000000034
16,20,complete-karmarkar-karp-sy,4,0.0,0.1072144999999977
16,20,complete-karmarkar-karp-sy,5,58.0,0.1286720000000016
16,20,complete-karmarkar-karp-sy,6,98.0,0.3624837999999997
16,20,complete-karmarkar-karp-sy,7,29.0,0.427131199999998
16,20,complete-karmarkar-karp-sy,8,5.0,0.1493843000000012
16,20,complete-karmarkar-karp-sy,9,266.0,0.3440723000000005
18,4,complete-karmarkar-karp-sy,0,0.0,0.0006192000000027
18,4,complete-karmarkar-karp-sy,1,1.0,0.9837778999999998
18,4,complete-karmarkar-karp-sy,2,1.0,1.0319574999999972
18,4,complete-karmarkar-karp-sy,3,1.0,1.1041732999999994
18,4,complete-karmarkar-karp-sy,4,1.0,1.1359555000000017
18,4,complete-karmarkar-karp-sy,5,0.0,0.0006570999999979
18,4,complete-karmarkar-karp-sy,6,1.0,1.1377809999999968
18,4,complete-karmarkar-karp-sy,7,1.0,1.168520700000002
18,4,complete-karmarkar-karp-sy,8,1.0,0.8168269000000024
18,4,complete-karmarkar-karp-sy,9,0.0,0.0006393999999971
18,8,complete-karmarkar-karp-sy,0,1.0,1.3717407000000037
18,8,complete-karmarkar-karp-sy,1,0.0,0.0006348000000002
18,8,complete-karmarkar-karp-sy,2,1.0,1.183996700000009
18,8,complete-karmarkar-karp-sy,3,1.0,1.1925772000000023
18,8,complete-karmarkar-karp-sy,4,0.0,0.0006549000000006
18,8,complete-karmarkar-karp-sy,5,1.0,1.3004360999999989
18,8,complete-karmarkar-karp-sy,6,0.0,0.0011006000000008
18,8,complete-karmarkar-karp-sy,7,1.0,1.4905528999999973
18,8,complete-karmarkar-karp-sy,8,0.0,0.0007413000000013
18,8,complete-karmarkar-karp-sy,9,0.0,0.00071539999999
18,12,complete-karmarkar-karp-sy,0,0.0,0.0255106999999981
18,12,complete-karmarkar-karp-sy,1,1.0,0.9500847999999992
18,12,complete-karmarkar-karp-sy,2,0.0,0.0445886000000115
18,12,complete-karmarkar-karp-sy,3,1.0,1.4296547999999945
18,12,complete-karmarkar-karp-sy,4,1.0,1.7166196999999954
18,12,complete-karmarkar-karp-sy,5,0.0,0.0011521999999928
18,12,complete-karmarkar-karp-sy,6,1.0,1.1042276999999956
18,12,complete-karmarkar-karp-sy,7,1.0,1.275486700000002
18,12,complete-karmarkar-karp-sy,8,0.0,0.0066340999999994
18,12,complete-karmarkar-karp-sy,9,0.0,0.2369869000000051
18,16,complete-karmarkar-karp-sy,0,1.0,0.9417215
18,16,complete-karmarkar-karp-sy,1,2.0,0.9714764999999944
18,16,complete-karmarkar-karp-sy,2,1.0,0.9761796000000088
18,16,complete-karmarkar-karp-sy,3,1.0,1.313997999999998
18,16,complete-karmarkar-karp-sy,4,0.0,0.6167800999999997
18,16,complete-karmarkar-karp-sy,5,0.0,0.6892575000000107
18,16,complete-karmarkar-karp-sy,6,1.0,1.356060400000004
18,16,complete-karmarkar-karp-sy,7,1.0,1.7214951999999926
18,16,complete-karmarkar-karp-sy,8,3.0,1.342429199999998
18,16,complete-karmarkar-karp-sy,9,8.0,1.2714418000000052
18,20,complete-karmarkar-karp-sy,0,11.0,1.182433500000002
18,20,complete-karmarkar-karp-sy,1,30.0,0.5813520999999895
18,20,complete-karmarkar-karp-sy,2,2.0,1.5422097999999949
18,20,complete-karmarkar-karp-sy,3,24.0,1.0932923999999955
18,20,complete-karmarkar-karp-sy,4,15.0,0.9789594999999878
18,20,complete-karmarkar-karp-sy,5,2.0,0.4616315999999898
18,20,complete-karmarkar-karp-sy,6,4.0,0.9027401999999968
18,20,complete-karmarkar-karp-sy,7,26.0,1.1718333000000172
18,20,complete-karmarkar-karp-sy,8,19.0,0.4984439000000122
18,20,complete-karmarkar-karp-sy,9,18.0,1.3755224000000226
20,4,complete-karmarkar-karp-sy,0,1.0,3.869306000000023
20,4,complete-karmarkar-karp-sy,1,0.0,0.0010621999999784
20,4,complete-karmarkar-karp-sy,2,1.0,4.526688899999982
20,4,complete-karmarkar-karp-sy,3,1.0,4.196147800000006
20,4,complete-karmarkar-karp-sy,4,1.0,4.341402000000016
20,4,complete-karmarkar-karp-sy,5,0.0,0.0006948000000193
20,4,complete-karmarkar-karp-sy,6,1.0,4.409397800000022
20,4,complete-karmarkar-karp-sy,7,0.0,0.0007698000000004
20,4,complete-karmarkar-karp-sy,8,1.0,5.033532399999984
20,4,complete-karmarkar-karp-sy,9,1.0,4.588890200000009
20,8,complete-karmarkar-karp-sy,0,0.0,0.0007766000000231
20,8,complete-karmarkar-karp-sy,1,1.0,1.3947221999999897
20,8,complete-karmarkar-karp-sy,2,0.0,0.0007272999999941
20,8,complete-karmarkar-karp-sy,3,1.0,5.476516799999985
20,8,complete-karmarkar-karp-sy,4,0.0,0.0007626999999956
20,8,complete-karmarkar-karp-sy,5,0.0,0.0007751999999925
20,8,complete-karmarkar-karp-sy,6,1.0,4.174460699999997
20,8,complete-karmarkar-karp-sy,7,0.0,0.0008109000000047
20,8,complete-karmarkar-karp-sy,8,0.0,0.0008102000000178
20,8,complete-karmarkar-karp-sy,9,0.0,0.0008986999999933
20,12,complete-karmarkar-karp-sy,0,0.0,0.0021661999999764
20,12,complete-karmarkar-karp-sy,1,0.0,0.1199454999999716
20,12,complete-karmarkar-karp-sy,2,0.0,0.001006899999993
20,12,complete-karmarkar-karp-sy,3,1.0,2.7200821000000133
20,12,complete-karmarkar-karp-sy,4,1.0,5.488606799999957
20,12,complete-karmarkar-karp-sy,5,1.0,6.201687099999958
20,12,complete-karmarkar-karp-sy,6,0.0,0.0883605000000216
20,12,complete-karmarkar-karp-sy,7,1.0,3.804551199999992
20,12,complete-karmarkar-karp-sy,8,0.0,0.0226061999999842
20,12,complete-karmarkar-karp-sy,9,1.0,5.167364099999986
20,16,complete-karmarkar-karp-sy,0,0.0,0.1080615000000193
20,16,complete-karmarkar-karp-sy,1,1.0,6.043858899999975
20,16,complete-karmarkar-karp-sy,2,0.0,0.2167905000000018
20,16,complete-karmarkar-karp-sy,3,0.0,0.2004043000000024
20,16,complete-karmarkar-karp-sy,4,0.0,1.2171131999999716
20,16,complete-karmarkar-karp-sy,5,2.0,3.681875600000012
20,16,complete-karmarkar-karp-sy,6,1.0,5.654793400000017
20,16,complete-karmarkar-karp-sy,7,1.0,5.313368299999979
20,16,complete-karmarkar-karp-sy,8,0.0,0.0428635999999755
20,16,complete-karmarkar-karp-sy,9,0.0,0.3517734999999788
20,20,complete-karmarkar-karp-sy,0,1.0,5.871444899999972
20,20,complete-karmarkar-karp-sy,1,25.0,4.311717799999997
20,20,complete-karmarkar-karp-sy,2,5.0,6.391253800000015
20,20,complete-karmarkar-karp-sy,3,1.0,6.51554299999998
20,20,complete-karmarkar-karp-sy,4,2.0,5.5741403000000105
20,20,complete-karmarkar-karp-sy,5,39.0,6.118149000000017
20,20,complete-karmarkar-karp-sy,6,4.0,3.5028237999999874
20,20,complete-karmarkar-karp-sy,7,10.0,5.500882900000022
20,20,complete-karmarkar-karp-sy,8,2.0,5.428698600000018
20,20,complete-karmarkar-karp-sy,9,4.0,3.1903279999999654
22,4,complete-karmarkar-karp-sy,0,1.0,15.511865900000087
22,4,complete-karmarkar-karp-sy,1,0.0,0.0007223999999723
22,4,complete-karmarkar-karp-sy,2,1.0,12.92765369999995
22,4,complete-karmarkar-karp-sy,3,0.0,0.0007286000000021
22,4,complete-karmarkar-karp-sy,4,0.0,0.0007143000000269
22,4,complete-karmarkar-karp-sy,5,0.0,0.0007269000000178
22,4,complete-karmarkar-karp-sy,6,1.0,12.343403199999898
22,4,complete-karmarkar-karp-sy,7,1.0,13.519699100000024
22,4,complete-karmarkar-karp-sy,8,1.0,13.298093300000003
22,4,complete-karmarkar-karp-sy,9,1.0,12.576281000000108
22,8,complete-karmarkar-karp-sy,0,1.0,15.99616709999998
22,8,complete-karmarkar-karp-sy,1,0.0,0.0006417999999257
22,8,complete-karmarkar-karp-sy,2,1.0,12.548625500000073
22,8,complete-karmarkar-karp-sy,3,1.0,14.124822600000016
22,8,complete-karmarkar-karp-sy,4,0.0,0.0006621999999651
22,8,complete-karmarkar-karp-sy,5,1.0,11.979854599999952
22,8,complete-karmarkar-karp-sy,6,0.0,0.0010578999999779
22,8,complete-karmarkar-karp-sy,7,1.0,17.140869299999963
22,8,complete-karmarkar-karp-sy,8,1.0,7.581380500000023
22,8,complete-karmarkar-karp-sy,9,1.0,12.683171000000016
22,12,complete-karmarkar-karp-sy,0,0.0,0.0047311000000718
22,12,complete-karmarkar-karp-sy,1,1.0,13.753144900000052
22,12,complete-karmarkar-karp-sy,2,0.0,0.1615825000000086
22,12,complete-karmarkar-karp-sy,3,0.0,0.0007094999999708
22,12,complete-karmarkar-karp-sy,4,1.0,18.65734620000012
22,12,complete-karmarkar-karp-sy,5,0.0,0.0046916000001147
22,12,complete-karmarkar-karp-sy,6,1.0,17.235929699999815
22,12,complete-karmarkar-karp-sy,7,0.0,0.0016408999999839
22,12,complete-karmarkar-karp-sy,8,1.0,15.066254299999857
22,12,complete-karmarkar-karp-sy,9,0.0,0.0052171999998336
22,16,complete-karmarkar-karp-sy,0,0.0,0.1678627999999662
22,16,complete-karmarkar-karp-sy,1,0.0,2.985794000000169
22,16,complete-karmarkar-karp-sy,2,0.0,2.936137299999928
22,16,complete-karmarkar-karp-sy,3,0.0,0.0011965999999574
22,16,complete-karmarkar-karp-sy,4,0.0,0.0014701999998578
22,16,complete-karmarkar-karp-sy,5,1.0,14.529477000000044
22,16,complete-karmarkar-karp-sy,6,1.0,23.595996400000104
22,16,complete-karmarkar-karp-sy,7,0.0,0.0122642999999698
22,16,complete-karmarkar-karp-sy,8,1.0,22.03122459999986
22,16,complete-karmarkar-karp-sy,9,1.0,20.04956859999993
22,20,complete-karmarkar-karp-sy,0,1.0,19.967672399999856
22,20,complete-karmarkar-karp-sy,1,2.0,23.49611320000008
22,20,complete-karmarkar-karp-sy,2,1.0,20.229145100000096
22,20,complete-karmarkar-karp-sy,3,1.0,19.37328350000007
22,20,complete-karmarkar-karp-sy,4,1.0,13.761047299999971
22,20,complete-karmarkar-karp-sy,5,1.0,13.290979899999911
22,20,complete-karmarkar-karp-sy,6,2.0,23.08003559999997
22,20,complete-karmarkar-karp-sy,7,6.0,22.225534100000004
22,20,complete-karmarkar-karp-sy,8,1.0,19.56122930000015
22,20,complete-karmarkar-karp-sy,9,0.0,3.852991799999927
24,4,complete-karmarkar-karp-sy,0,0.0,0.0007494999999835
24,4,complete-karmarkar-karp-sy,1,1.0,66.43159149999997
24,8,complete-karmarkar-karp-sy,0,1.0,74.96237240000005
26,4,complete-karmarkar-karp-sy,0,1.0,278.7526079999998
10,4,karmarkar-karp-kg,0,1.0,0.0002120999999999
10,4,karmarkar-karp-kg,1,3.0,0.000207
10,4,karmarkar-karp-kg,2,1.0,0.0001416999999999
10,4,karmarkar-karp-kg,3,1.0,0.0001311999999999
10,4,karmarkar-karp-kg,4,1.0,0.0001272999999999
10,4,karmarkar-karp-kg,5,2.0,0.0001275999999998
10,4,karmarkar-karp-kg,6,0.0,0.0001252
10,4,karmarkar-karp-kg,7,1.0,0.0001287999999999
10,4,karmarkar-karp-kg,8,1.0,0.0001337999999999
10,4,karmarkar-karp-kg,9,0.0,0.0001273000000001
10,8,karmarkar-karp-kg,0,7.0,0.0001534999999999
10,8,karmarkar-karp-kg,1,3.0,0.0001455000000001
10,8,karmarkar-karp-kg,2,20.0,0.0001523000000001
10,8,karmarkar-karp-kg,3,6.0,0.0001513000000001
10,8,karmarkar-karp-kg,4,41.0,0.0001558999999999
10,8,karmarkar-karp-kg,5,10.0,0.0001560999999998
10,8,karmarkar-karp-kg,6,29.0,0.0001562000000001
10,8,karmarkar-karp-kg,7,6.0,0.0001617
10,8,karmarkar-karp-kg,8,3.0,0.0001447999999999
10,8,karmarkar-karp-kg,9,3.0,0.0001400999999998
10,12,karmarkar-karp-kg,0,704.0,0.0001596999999999
10,12,karmarkar-karp-kg,1,137.0,0.0001618999999999
10,12,karmarkar-karp-kg,2,184.0,0.0001529
10,12,karmarkar-karp-kg,3,297.0,0.0001653000000001
10,12,karmarkar-karp-kg,4,339.0,0.0006032
10,12,karmarkar-karp-kg,5,222.0,0.0001583999999998
10,12,karmarkar-karp-kg,6,498.0,0.0001640999999998
10,12,karmarkar-karp-kg,7,338.0,0.0001596000000001
10,12,karmarkar-karp-kg,8,135.0,0.0005336999999998
10,12,karmarkar-karp-kg,9,169.0,0.0001666999999998
10,16,karmarkar-karp-kg,0,1810.0,0.0002585000000001
10,16,karmarkar-karp-kg,1,295.0,0.0002120999999999
10,16,karmarkar-karp-kg,2,31.0,0.0002036999999999
10,16,karmarkar-karp-kg,3,9200.0,0.0002356999999999
10,16,karmarkar-karp-kg,4,3996.0,0.0006067999999999
10,16,karmarkar-karp-kg,5,2985.0,0.0002025999999999
10,16,karmarkar-karp-kg,6,1687.0,0.0002184
10,16,karmarkar-karp-kg,7,81.0,0.0002044999999999
10,16,karmarkar-karp-kg,8,861.0,0.0002071999999999
10,16,karmarkar-karp-kg,9,5856.0,0.0002116
10,20,karmarkar-karp-kg,0,26872.0,0.0002224000000001
10,20,karmarkar-karp-kg,1,8906.0,0.0001902999999998
10,20,karmarkar-karp-kg,2,113972.0,0.0002461
10,20,karmarkar-karp-kg,3,192566.0,0.0001988000000001
10,20,karmarkar-karp-kg,4,189772.0,0.0001941
10,20,karmarkar-karp-kg,5,50222.0,0.0002159999999999
10,20,karmarkar-karp-kg,6,19539.0,0.0001980999999999
10,20,karmarkar-karp-kg,7,17157.0,0.0001932999999998
10,20,karmarkar-karp-kg,8,149722.0,0.0001914999999999
10,20,karmarkar-karp-kg,9,19004.0,0.0001879
12,4,karmarkar-karp-kg,0,0.0,0.0001717000000001
12,4,karmarkar-karp-kg,1,1.0,0.0002257999999999
12,4,karmarkar-karp-kg,2,1.0,0.0001611999999999
12,4,karmarkar-karp-kg,3,0.0,0.0001644
12,4,karmarkar-karp-kg,4,2.0,0.0001535000000001
12,4,karmarkar-karp-kg,5,1.0,0.0002676999999997
12,4,karmarkar-karp-kg,6,0.0,0.0006449000000001
12,4,karmarkar-karp-kg,7,1.0,0.0001856
12,4,karmarkar-karp-kg,8,1.0,0.0001555999999998
12,4,karmarkar-karp-kg,9,3.0,0.0001687999999999
12,8,karmarkar-karp-kg,0,9.0,0.0002093999999996
12,8,karmarkar-karp-kg,1,13.0,0.0001904999999999
12,8,karmarkar-karp-kg,2,10.0,0.0002152999999998
12,8,karmarkar-karp-kg,3,1.0,0.0002024
12,8,karmarkar-karp-kg,4,16.0,0.0006091999999999
12,8,karmarkar-karp-kg,5,37.0,0.0002167000000001
12,8,karmarkar-karp-kg,6,5.0,0.0002368999999999
12,8,karmarkar-karp-kg,7,9.0,0.0001979000000003
12,8,karmarkar-karp-kg,8,37.0,0.0002610999999999
12,8,karmarkar-karp-kg,9,69.0,0.0002052000000003
12,12,karmarkar-karp-kg,0,33.0,0.0002106000000003
12,12,karmarkar-karp-kg,1,379.0,0.0002071000000003
12,12,karmarkar-karp-kg,2,145.0,0.0002139999999997
12,12,karmarkar-karp-kg,3,167.0,0.0002204999999997
12,12,karmarkar-karp-kg,4,157.0,0.0002183000000002
12,12,karmarkar-karp-kg,5,31.0,0.0002311000000001
12,12,karmarkar-karp-kg,6,94.0,0.0002547000000001
12,12,karmarkar-karp-kg,7,198.0,0.0002992000000001
12,12,karmarkar-karp-kg,8,186.0,0.0002157999999998
12,12,karmarkar-karp-kg,9,62.0,0.0003070999999996
12,16,karmarkar-karp-kg,0,7509.0,0.0002064000000001
12,16,karmarkar-karp-kg,1,1057.0,0.0002558999999999
12,16,karmarkar-karp-kg,2,96.0,0.000251
12,16,karmarkar-karp-kg,3,6757.0,0.0006405000000002
12,16,karmarkar-karp-kg,4,114.0,0.0002299000000003
12,16,karmarkar-karp-kg,5,4344.0,0.0002093000000003
12,16,karmarkar-karp-kg,6,449.0,0.0002146
12,16,karmarkar-karp-kg,7,1995.0,0.0002256999999996
12,16,karmarkar-karp-kg,8,4958.0,0.0002062
12,16,karmarkar-karp-kg,9,232.0,0.0002243000000001
12,20,karmarkar-karp-kg,0,132850.0,0.000226
12,20,karmarkar-karp-kg,1,434.0,0.0002299999999997
12,20,karmarkar-karp-kg,2,59920.0,0.0002279999999998
12,20,karmarkar-karp-kg,3,11219.0,0.0002251000000002
12,20,karmarkar-karp-kg,4,35690.0,0.0002238000000001
12,20,karmarkar-karp-kg,5,37753.0,0.0002271999999998
12,20,karmarkar-karp-kg,6,49768.0,0.0002244999999998
12,20,karmarkar-karp-kg,7,89270.0,0.0002271999999998
12,20,karmarkar-karp-kg,8,88672.0,0.0002560999999996
12,20,karmarkar-karp-kg,9,194759.0,0.0002331999999998
14,4,karmarkar-karp-kg,0,1.0,0.0002657999999997
14,4,karmarkar-karp-kg,1,0.0,0.0002014999999997
14,4,karmarkar-karp-kg,2,1.0,0.0001840000000004
14,4,karmarkar-karp-kg,3,1.0,0.0001945
14,4,karmarkar-karp-kg,4,1.0,0.0001696999999998
14,4,karmarkar-karp-kg,5,0.0,0.0001715999999998
14,4,karmarkar-karp-kg,6,1.0,0.0001844000000001
14,4,karmarkar-karp-kg,7,1.0,0.0001885000000001
14,4,karmarkar-karp-kg,8,1.0,0.0002499999999998
14,4,karmarkar-karp-kg,9,0.0,0.0001959999999998
14,8,karmarkar-karp-kg,0,19.0,0.0004312999999998
14,8,karmarkar-karp-kg,1,23.0,0.0002793999999997
14,8,karmarkar-karp-kg,2,24.0,0.0002635999999998
14,8,karmarkar-karp-kg,3,34.0,0.0003017
14,8,karmarkar-karp-kg,4,12.0,0.0003176000000002
14,8,karmarkar-karp-kg,5,8.0,0.0002947999999998
14,8,karmarkar-karp-kg,6,1.0,0.0004087999999997
14,8,karmarkar-karp-kg,7,6.0,0.0002896999999997
14,8,karmarkar-karp-kg,8,29.0,0.0002941999999999
14,8,karmarkar-karp-kg,9,24.0,0.0004423
14,12,karmarkar-karp-kg,0,55.0,0.0002708
14,12,karmarkar-karp-kg,1,262.0,0.0003034000000003
14,12,karmarkar-karp-kg,2,137.0,0.0002732
14,12,karmarkar-karp-kg,3,67.0,0.0002637999999999
14,12,karmarkar-karp-kg,4,36.0,0.0003171000000001
14,12,karmarkar-karp-kg,5,171.0,0.0002718000000001
14,12,karmarkar-karp-kg,6,100.0,0.0002592000000003
14,12,karmarkar-karp-kg,7,228.0,0.0002727999999998
14,12,karmarkar-karp-kg,8,262.0,0.0002629
14,12,karmarkar-karp-kg,9,86.0,0.0002602
14,16,karmarkar-karp-kg,0,4395.0,0.0002554999999997
14,16,karmarkar-karp-kg,1,3181.0,0.0002910000000002
