algorithm,numbins,numitems,bitsperitem,instance_id,runtime,diff
integer-programming,2,12,16,6,0.2033776,0.0002995587926924
integer-programming,2,12,16,7,0.1115960999999998,2.58406517750682e-05
integer-programming,2,12,16,8,0.1792072999999998,0.0006113192664168
integer-programming,2,12,16,9,0.1539809999999999,4.951252666924732e-05
integer-programming,2,12,32,0,0.1860922999999998,0.0002949542183528
integer-programming,2,12,32,1,0.1405536,3.092563224053079e-05
integer-programming,2,12,32,2,0.1995391999999998,0.0002508563940763
integer-programming,2,12,32,3,0.1130181999999999,0.0027862647542971
integer-programming,2,12,32,4,0.1938011999999997,0.0002612910711873
integer-programming,2,12,32,5,0.1670988000000002,0.0002044146564739
integer-programming,2,12,32,6,0.1622455,0.0004316414531677
integer-programming,2,12,32,7,0.1966530999999998,0.0002200112058582
integer-programming,2,12,32,8,0.254531,0.0005727039170924
integer-programming,2,12,32,9,0.1749194999999996,9.099660855345502e-05
integer-programming,2,12,48,0,0.1405798999999996,0.0006192997889996
integer-programming,2,12,48,1,0.1521239000000003,8.13912877469814e-05
integer-programming,2,12,48,2,0.1542436,1.2233844474773856e-05
integer-programming,2,12,48,3,0.3836890999999998,0.0005948349001162
integer-programming,2,12,48,4,0.0508033000000001,0.0010403409131273
integer-programming,2,12,48,5,0.1521825999999997,0.0003158971998962
integer-programming,2,12,48,6,0.1899658000000004,0.0004247357700071
integer-programming,2,12,48,7,0.1627950999999994,0.0001071526792463
integer-programming,2,12,48,8,0.1322079,0.0003169045452639
integer-programming,2,12,48,9,0.1016012000000001,0.0001781772136431
integer-programming,2,14,16,0,0.3563466000000002,0.0005001250312578
integer-programming,2,14,16,1,0.3251273000000001,0.0002633917126431
integer-programming,2,14,16,2,0.3482988999999996,9.000552891106168e-05
integer-programming,2,14,16,3,0.2440515999999997,5.582452828273601e-05
integer-programming,2,14,16,4,0.2630900999999994,8.962510346427385e-05
integer-programming,2,14,16,5,0.2771466999999994,4.001160336497584e-05
integer-programming,2,14,16,6,0.2333035000000016,5.6380228259381264e-05
integer-programming,2,14,16,7,0.3429941999999997,0.0001244382993432
integer-programming,2,14,16,8,0.2807966999999998,1.883602767012465e-05
integer-programming,2,14,16,9,0.3301430000000014,0.000179568810394
integer-programming,2,14,32,0,0.3765792000000001,4.107662723880648e-06
integer-programming,2,14,32,1,0.306882100000001,1.3321366362550248e-05
integer-programming,2,14,32,2,0.3802661,6.270074143348532e-05
integer-programming,2,14,32,3,0.4347436000000009,0.0001457530080837
integer-programming,2,14,32,4,0.4771234,0.0001468107017773
integer-programming,2,14,32,5,0.5090339000000004,0.0001041854740192
integer-programming,2,14,32,6,0.3605499000000005,5.574063972477297e-05
integer-programming,2,14,32,7,0.3399163000000005,4.118760500182023e-05
integer-programming,2,14,32,8,0.4536251,0.0002260313733008
integer-programming,2,14,32,9,0.4296438000000009,0.0001942716984658
integer-programming,2,14,48,0,0.4083907,0.000105063682083
integer-programming,2,14,48,1,0.1836971999999992,0.0003742411433253
integer-programming,2,14,48,2,0.4441179000000002,4.413892240718133e-05
integer-programming,2,14,48,3,0.3399222999999995,3.367381535450009e-06
integer-programming,2,14,48,4,0.360505400000001,3.5569385015711e-05
integer-programming,2,14,48,5,0.0845349999999989,0.0001683850070317
integer-programming,2,14,48,6,0.3680178999999999,6.799152882734786e-07
integer-programming,2,14,48,7,0.4394330000000011,2.008541558494409e-05
integer-programming,2,14,48,8,0.3366568000000001,5.320778047397473e-05
integer-programming,2,14,48,9,0.3625714000000002,5.809463586957943e-06
integer-programming,2,16,16,0,0.7744303000000023,5.2671379501051546e-05
integer-programming,2,16,16,1,0.7227122999999978,2.4036054081121683e-05
integer-programming,2,16,16,2,0.7220908000000001,1.937114796651374e-05
integer-programming,2,16,16,3,0.6037134000000002,2.2178276378287467e-05
integer-programming,2,16,16,4,0.5209727000000015,1.5633488495706655e-05
integer-programming,2,16,16,5,0.4483915999999972,5.575756610258596e-05
integer-programming,2,16,16,6,0.7800247999999996,6.782695986000516e-06
integer-programming,2,16,16,7,0.8406662000000011,4.5399203450339465e-05
integer-programming,2,16,16,8,0.595509400000001,1.7735339081947906e-05
integer-programming,2,16,16,9,0.5482967000000016,7.718597102095598e-05
integer-programming,2,16,32,0,0.6223178999999988,4.692018255105379e-06
integer-programming,2,16,32,1,0.6115692999999993,1.7882479812637116e-06
integer-programming,2,16,32,2,0.5438908999999974,9.51500592782236e-06
integer-programming,2,16,32,3,0.588508400000002,4.042505365794213e-06
integer-programming,2,16,32,4,0.6834696999999998,1.5350255179757267e-06
integer-programming,2,16,32,5,0.5625733000000004,6.610122819804467e-05
integer-programming,2,16,32,6,0.5210843999999994,1.5388787643351202e-06
integer-programming,2,16,32,7,0.5689589999999995,4.203570496634562e-05
integer-programming,2,16,32,8,0.968870299999999,4.184994879200646e-06
integer-programming,2,16,32,9,0.508722800000001,4.877072337543495e-05
integer-programming,2,16,48,0,0.1194513000000014,4.113930747397914e-05
integer-programming,2,16,48,1,0.2885562999999997,1.2504070825096392e-06
integer-programming,2,16,48,2,0.7697859999999999,1.320238201541372e-05
integer-programming,2,16,48,3,0.945722700000001,5.254690913962528e-06
integer-programming,2,16,48,4,0.6930754999999991,8.66477726828337e-06
integer-programming,2,16,48,5,0.5672305000000009,1.907375556967986e-05
integer-programming,2,16,48,6,0.0427577000000027,0.0009184202875749
integer-programming,2,16,48,7,0.9062984000000044,1.2335660891552337e-05
integer-programming,2,16,48,8,0.7502344000000036,4.039904024804776e-06
integer-programming,2,16,48,9,0.3998671000000016,9.875377520644503e-07
integer-programming,2,18,16,0,0.7166926999999959,3.08545792823842e-06
integer-programming,2,18,16,1,0.3354458000000022,3.982683293041854e-06
integer-programming,2,18,16,2,0.4571541999999979,0.0
integer-programming,2,18,16,3,0.3231504000000029,3.470619470869356e-06
integer-programming,2,18,16,4,0.3232094000000032,0.0
integer-programming,2,18,16,5,0.3196634999999972,0.0
integer-programming,2,18,16,6,0.1927576000000002,0.0
integer-programming,2,18,16,7,0.7989882999999978,1.1793797248900227e-05
integer-programming,2,18,16,8,0.8786376000000047,6.457945856581939e-06
integer-programming,2,18,16,9,0.4925734999999989,3.6328628775906855e-06
integer-programming,2,18,32,0,1.0576572000000013,6.427341765225303e-06
integer-programming,2,18,32,1,3.1665854000000024,8.826794781040775e-07
integer-programming,2,18,32,2,0.9880576000000048,4.923388049713396e-06
integer-programming,2,18,32,3,0.9290962999999977,8.479729918354674e-07
integer-programming,2,18,32,4,0.9057625999999956,2.050229049945004e-05
integer-programming,2,18,32,5,0.7998675999999989,1.1059912985211668e-05
integer-programming,2,18,32,6,3.3122811,2.9063487617291736e-06
integer-programming,2,18,32,7,1.0496473999999978,2.734295558387517e-06
integer-programming,2,18,32,8,0.8778621000000015,4.574133924736033e-07
integer-programming,2,18,32,9,3.097845299999996,1.3507551625687066e-07
integer-programming,2,18,48,0,0.8003397999999962,3.03326827145798e-06
integer-programming,2,18,48,1,0.8364155000000011,3.075375479088724e-06
integer-programming,2,18,48,2,1.7736006999999958,6.12530538755328e-06
integer-programming,2,18,48,3,2.770904399999999,3.15311651833162e-06
integer-programming,2,18,48,4,0.8716750000000033,2.001752122670428e-05
integer-programming,2,18,48,5,0.370384400000006,1.2449410051524044e-05
integer-programming,2,18,48,6,0.6954294999999888,2.8211943175303965e-07
integer-programming,2,18,48,7,1.357354799999996,3.438282072990614e-06
integer-programming,2,18,48,8,0.970633399999997,2.725794928456411e-06
integer-programming,2,18,48,9,0.9105570999999912,1.5390171362997367e-06
integer-programming,2,22,16,0,0.7451865000000026,2.53078702414877e-06
integer-programming,2,22,16,1,0.3497318999999947,3.733865035714419e-06
integer-programming,2,22,16,2,0.2883867000000037,0.0
integer-programming,2,22,16,3,0.1694046000000071,2.302995967454061e-06
integer-programming,2,22,16,4,0.1572051999999928,0.0
integer-programming,2,22,16,5,0.3011380999999886,2.9377721111417944e-06
integer-programming,2,22,16,6,0.3294778000000065,0.0
integer-programming,2,22,16,7,0.2851351000000051,2.973084664531992e-06
integer-programming,2,22,16,8,0.3808672999999913,0.0
integer-programming,2,22,16,9,0.2825741999999991,3.190179351883163e-06
integer-programming,2,22,32,0,5.144681999999989,5.492068708538299e-07
integer-programming,2,22,32,1,17.3849642,5.214966282823188e-09
integer-programming,2,22,32,2,2.7211420999999945,3.794957448052791e-07
integer-programming,2,22,32,3,12.4413148,1.5354087566396518e-07
integer-programming,2,22,32,4,22.557459699999995,6.680008025344053e-08
integer-programming,2,22,32,5,8.183191700000009,1.5539014735746436e-07
integer-programming,2,22,32,6,30.81450339999998,9.93074328974476e-08
integer-programming,2,22,48,0,6.797776099999993,8.535765618230969e-08
integer-programming,2,22,48,1,27.8207138,3.032273003543257e-07
integer-programming,2,22,48,2,28.145087500000017,4.779253611844176e-07
integer-programming,2,22,48,3,1.8756137000000024,2.82674279717626e-07
integer-programming,2,22,48,4,31.1843313,2.0695488616290813e-07
integer-programming,2,24,16,0,0.4155276999999842,2.527978400952542e-06
integer-programming,2,24,16,1,0.4504008000000112,2.824108852451609e-06
integer-programming,2,24,16,2,1.093787099999986,2.4147181903136e-06
integer-programming,2,24,16,3,0.2183531000000016,2.7289895097643244e-06
integer-programming,2,24,16,4,0.2788983000000371,0.0
integer-programming,2,24,16,5,0.2354124999999953,2.411986608650349e-06
integer-programming,2,24,16,6,0.3098205000000007,3.062712092812427e-06
integer-programming,2,24,16,7,0.3301571999999737,2.363524203669608e-06
integer-programming,2,24,16,8,0.2691863999999668,2.786578722242193e-06
integer-programming,2,24,16,9,0.4079604000000358,2.396885965753293e-06
integer-programming,2,24,32,0,87.37501550000002,2.42792333994025e-08
integer-programming,2,26,16,0,0.2274476000000049,0.0
integer-programming,2,26,16,1,0.1909889000000362,2.278205320976348e-06
integer-programming,2,26,16,2,0.656844499999977,2.60886125814943e-06
integer-programming,2,26,16,3,0.2968716999999969,2.709168095752837e-06
integer-programming,2,26,16,4,0.2482745000000363,0.0
integer-programming,2,26,16,5,0.2788048999999546,0.0
integer-programming,2,26,16,6,0.0239798000000064,1.9853560140404378e-06
integer-programming,2,26,16,7,1.121451500000035,2.491075721228698e-06
integer-programming,2,26,16,8,0.2499319000000355,2.8335756040474795e-06
integer-programming,2,26,16,9,0.2561688000000117,2.2326711230782284e-06
integer-programming,2,28,16,0,0.3131222000000093,0.0
integer-programming,2,28,16,1,1.017071900000019,2.259805295175768e-06
integer-programming,2,28,16,2,0.2455868999999779,2.127763699074636e-06
integer-programming,2,28,16,3,0.3532855999999924,0.0
integer-programming,2,28,16,4,0.3755570000000148,1.9261810379033903e-06
integer-programming,2,28,16,5,0.2250468000000296,2.0701533569606835e-06
integer-programming,2,28,16,6,0.5175996000000396,0.0
integer-programming,2,28,16,7,0.0257667999999853,1.9821212661790648e-06
integer-programming,2,28,16,8,0.5594608000000107,0.0
integer-programming,2,28,16,9,0.2861039000000005,0.0
complete-greedy,2,10,16,0,0.0058640000000309,0.001886815346907
complete-greedy,2,10,16,1,0.0050615000000107,0.0010376490396851
complete-greedy,2,10,16,2,0.0039724999999748,0.0006747858643245
complete-greedy,2,10,16,3,0.0078030999999896,0.0010889292196007
complete-greedy,2,10,16,4,0.0046020999999996,0.0041248839672101
complete-greedy,2,10,16,5,0.0081182999999782,0.0011086524874254
complete-greedy,2,10,16,6,0.0049657999999794,0.005019404485885
complete-greedy,2,10,16,7,0.0040842999999881,0.001690553562372
complete-greedy,2,10,16,8,0.0028066000000421,0.0023789411987794
complete-greedy,2,10,16,9,0.0035765000000083,0.0032013645971101
complete-greedy,2,10,32,0,0.0023385000000075,5.8673763722950135e-05
complete-greedy,2,10,32,1,0.0045439000000442,0.0008837277649233
complete-greedy,2,10,32,2,0.0038405000000238,0.0009421056041881
complete-greedy,2,10,32,3,0.0025610000000142,0.0029343959333748
complete-greedy,2,10,32,4,0.0026240999999913,0.0001839605714557
complete-greedy,2,10,32,5,0.0027933000000075,0.0024011951345134
complete-greedy,2,10,32,6,0.0055585000000064,0.0062997601729699
complete-greedy,2,10,32,7,0.0039163000000144,0.0040677600621703
complete-greedy,2,10,32,8,0.0051052000000026,0.0037524191277952
complete-greedy,2,10,32,9,0.004832800000031,0.0020485714313866
complete-greedy,2,10,48,0,0.0027395000000183,0.0043924357933509
complete-greedy,2,10,48,1,0.002207100000021,0.0026207937276322
complete-greedy,2,10,48,2,0.004645900000014,0.0009282859301941
complete-greedy,2,10,48,3,0.004153599999995,0.0004805603761298
complete-greedy,2,10,48,4,0.0045622000000093,0.0011220122986846
complete-greedy,2,10,48,5,0.0082665000000474,0.0016510173477787
complete-greedy,2,10,48,6,0.0051837999999975,0.0001317033370352
complete-greedy,2,10,48,7,0.0031784000000243,0.0004958726438236
complete-greedy,2,10,48,8,0.0069914000000039,0.004598155850799
complete-greedy,2,10,48,9,0.0031289000000356,0.0001635491356376
complete-greedy,2,12,16,0,0.0097747000000367,0.0001739310037449
complete-greedy,2,12,16,1,0.0066679999999905,3.4522439585730723e-05
complete-greedy,2,12,16,2,0.0080853999999703,0.0001144950767117
complete-greedy,2,12,16,3,0.0125017000000298,3.902506710143482e-05
complete-greedy,2,12,16,4,0.0104277000000365,0.000154430036174
complete-greedy,2,12,16,5,0.0102950000000419,0.0013635734847536
complete-greedy,2,12,16,6,0.0110048000000233,0.0010219311170895
complete-greedy,2,12,16,7,0.0082581000000345,4.574286411319834e-05
complete-greedy,2,12,16,8,0.0104056000000127,0.0002373057882836
complete-greedy,2,12,16,9,0.0141262999999867,0.0001097804391217
complete-greedy,2,12,32,0,0.013792799999976,0.0001620518498261
complete-greedy,2,12,32,1,0.0053596000000197,7.486037346436764e-05
complete-greedy,2,12,32,2,0.0052421999999978,0.0001078577556892
complete-greedy,2,12,32,3,0.0136769000000072,0.0003226096738459
complete-greedy,2,12,32,4,0.0092399000000114,0.000144796156686
complete-greedy,2,12,32,5,0.0142314999999939,0.0001270543088974
complete-greedy,2,12,32,6,0.0115546000000108,0.0001407536658924
complete-greedy,2,12,32,7,0.0078218000000447,0.0002191423596003
complete-greedy,2,12,32,8,0.0108536000000185,0.0003809517041937
complete-greedy,2,12,32,9,0.0144485000000145,0.0003667451267444
complete-greedy,2,12,48,0,0.0161562999999773,0.0001446711630807
complete-greedy,2,12,48,1,0.0135269000000448,9.418342561427135e-05
complete-greedy,2,12,48,2,0.018351100000018,0.0008012361874556
complete-greedy,2,12,48,3,0.0124748000000067,5.567460614336476e-07
complete-greedy,2,12,48,4,0.0174787000000264,1.266083772781627e-06
complete-greedy,2,12,48,5,0.011379799999986,0.000605149799507
complete-greedy,2,12,48,6,0.0076826000000096,0.0002683038362629
complete-greedy,2,12,48,7,0.01717739999998,0.0010205040474717
complete-greedy,2,12,48,8,0.0249294999999847,0.0006906097829631
complete-greedy,2,12,48,9,0.0193184999999971,1.7328914311258194e-06
complete-greedy,2,14,16,0,0.0726677999999765,5.2647684982576905e-05
complete-greedy,2,14,16,1,0.0402880999999979,0.0001013771451562
complete-greedy,2,14,16,2,0.0556061999999997,0.0001607906964534
complete-greedy,2,14,16,3,0.0233736000000135,0.000142099797781
complete-greedy,2,14,16,4,0.0335835000000201,0.0001564001161829
complete-greedy,2,14,16,5,0.0376324999999724,0.000295938396497
complete-greedy,2,14,16,6,0.0367512999999917,0.0001048622372358
complete-greedy,2,14,16,7,0.0481951000000435,4.4933101524614695e-05
complete-greedy,2,14,16,8,0.0067536000000245,0.0001188463262979
complete-greedy,2,14,16,9,0.065991600000018,1.262015438655533e-05
complete-greedy,2,14,32,0,0.050716599999987,0.0003749853332322
complete-greedy,2,14,32,1,0.0186578999999937,5.053176058713279e-05
complete-greedy,2,14,32,2,0.0256158999999911,0.000106456432723
complete-greedy,2,14,32,3,0.0271316000000183,7.80843797212763e-05
complete-greedy,2,14,32,4,0.0254340000000183,2.402981051816495e-05
complete-greedy,2,14,32,5,0.0432428999999956,4.985134202128245e-05
complete-greedy,2,14,32,6,0.0122278000000051,4.2794422267644574e-05
complete-greedy,2,14,32,7,0.0505268,6.962102956419718e-06
complete-greedy,2,14,32,8,0.0324749999999767,0.0003459189350012
complete-greedy,2,14,32,9,0.0320072999999752,5.500220095378711e-05
complete-greedy,2,14,48,0,0.0694207000000233,0.0002563048964748
complete-greedy,2,14,48,1,0.026447399999995,0.0001569749724185
complete-greedy,2,14,48,2,0.0517919999999776,0.0001010873687195
complete-greedy,2,14,48,3,0.0390339000000494,2.9902774335006704e-05
complete-greedy,2,14,48,4,0.0329836000000227,0.0004412142464208
complete-greedy,2,14,48,5,0.0414174000000002,1.6536419659210017e-05
complete-greedy,2,14,48,6,0.0314824000000157,8.940782753532676e-05
complete-greedy,2,14,48,7,0.0310036000000195,0.0001182499909455
complete-greedy,2,14,48,8,0.00645099999997,3.72889051882273e-05
complete-greedy,2,14,48,9,0.0343201999999678,1.9485567461951588e-05
complete-greedy,2,16,16,0,0.1256635000000301,3.449298757562588e-06
complete-greedy,2,16,16,1,0.0765129000000115,2.476815240198004e-05
complete-greedy,2,16,16,2,0.0847196999999937,2.047124813199861e-05
complete-greedy,2,16,16,3,0.221414100000004,3.969829297340214e-05
complete-greedy,2,16,16,4,0.1529496999999651,3.81684852359528e-05
complete-greedy,2,16,16,5,0.1543060999999852,1.7017149031936934e-05
complete-greedy,2,16,16,6,0.0269531999999799,4.730346592494832e-06
complete-greedy,2,16,16,7,0.044355199999984,2.3274848810461267e-05
complete-greedy,2,16,16,8,0.1127504999999473,4.136660210969671e-05
complete-greedy,2,16,16,9,0.0989430000000197,3.015556502105236e-05
complete-greedy,2,16,32,0,0.0816385999999624,1.2019116114684838e-05
complete-greedy,2,16,32,1,0.1312853999999674,7.318981604848345e-05
complete-greedy,2,16,32,2,0.1066902000000027,7.20253023411482e-06
complete-greedy,2,16,32,3,0.0992271000000073,1.0450537038061402e-05
complete-greedy,2,16,32,4,0.1642113000000336,2.345903725988805e-05
complete-greedy,2,16,32,5,0.1124175999999579,6.745436550992687e-05
complete-greedy,2,16,32,6,0.1386607999999682,3.530153639795945e-05
complete-greedy,2,16,32,7,0.0526545999999825,1.67386458114446e-06
complete-greedy,2,16,32,8,0.1713710000000219,6.435264916563075e-05
complete-greedy,2,16,32,9,0.095068499999968,3.4100644218979805e-06
complete-greedy,2,16,48,0,0.1258798000000069,1.3345087859541569e-06
complete-greedy,2,16,48,1,0.0492878999999675,1.707370089317805e-05
complete-greedy,2,16,48,2,0.089747299999999,2.832018742168843e-05
complete-greedy,2,16,48,3,0.0689199000000257,5.041577201071046e-05
complete-greedy,2,16,48,4,0.184569300000021,3.714324362024096e-06
complete-greedy,2,16,48,5,0.1466604999999958,3.730672499135583e-05
complete-greedy,2,16,48,6,0.0691381999999976,3.322242435565515e-06
complete-greedy,2,16,48,7,0.0747374000000036,5.917025342552951e-06
complete-greedy,2,16,48,8,0.0774556000000075,4.753952465464763e-06
complete-greedy,2,16,48,9,0.2351838000000157,2.2530496904262266e-07
complete-greedy,2,18,16,0,0.0963879999999903,2.66470544346028e-06
complete-greedy,2,18,16,1,0.5505057999999963,0.0
complete-greedy,2,18,16,2,0.7035779999999932,8.620912609808875e-06
complete-greedy,2,18,16,3,0.4630553999999733,0.0
complete-greedy,2,18,16,4,0.4348921000000132,0.0
complete-greedy,2,18,16,5,0.2270768999999859,0.0
complete-greedy,2,18,16,6,0.2425574000000097,0.0
complete-greedy,2,18,16,7,0.0180904999999711,3.0068586445682603e-06
complete-greedy,2,18,16,8,0.1987409000000184,0.0
complete-greedy,2,18,16,9,0.1045665000000326,3.628921049193654e-06
complete-greedy,2,18,32,0,0.3478637000000049,2.6477622948380333e-06
complete-greedy,2,18,32,1,0.4934356999999636,7.922420710564988e-06
complete-greedy,2,18,32,2,0.6876882000000251,1.4722103784643151e-06
complete-greedy,2,18,32,3,0.1837904000000207,2.6353073274434264e-06
complete-greedy,2,18,32,4,0.5232013000000393,1.602232832270838e-06
complete-greedy,2,18,32,5,0.520822599999974,8.510248145936984e-06
complete-greedy,2,18,32,6,0.1816875999999752,1.59592733472724e-06
complete-greedy,2,18,32,7,0.5208273000000077,7.0912385404855655e-06
complete-greedy,2,18,32,8,0.426185299999986,4.887651613662373e-06
complete-greedy,2,18,32,9,0.2792309999999816,1.3241346476085182e-05
complete-greedy,2,18,48,0,0.5064257000000225,5.271771321124144e-07
complete-greedy,2,18,48,1,0.2658489000000372,2.285795752736427e-06
complete-greedy,2,18,48,2,0.3383388000000309,1.565242813965504e-06
complete-greedy,2,18,48,3,0.1826546000000348,4.9527995863857464e-08
complete-greedy,2,18,48,4,0.4365501000000336,1.7716583485409505e-07
complete-greedy,2,18,48,5,0.3042889999999829,2.446884206374764e-06
complete-greedy,2,18,48,6,0.4636753999999996,2.3631527439664345e-07
complete-greedy,2,18,48,7,0.2983215000000427,9.090671689050876e-06
complete-greedy,2,18,48,8,0.6635417999999618,1.4092351258437062e-05
complete-greedy,2,18,48,9,0.354744299999993,1.7086270817804391e-06
complete-greedy,2,20,16,0,0.0394154999999614,0.0
complete-greedy,2,20,16,1,0.3021287000000257,0.0
complete-greedy,2,20,16,2,0.041754400000002,2.5992997486477144e-06
complete-greedy,2,20,16,3,0.0932430999999951,0.0
complete-greedy,2,20,16,4,0.0826949000000354,3.349062764785275e-06
complete-greedy,2,20,16,5,0.2317985000000249,3.99278105185824e-06
complete-greedy,2,20,16,6,0.5191372000000456,0.0
complete-greedy,2,20,16,7,0.1213750999999661,3.8016453521083926e-06
complete-greedy,2,20,16,8,0.0557759999999802,3.763331602200797e-06
complete-greedy,2,20,16,9,0.3614924000000314,3.00272347018746e-06
complete-greedy,2,20,32,0,0.8992155999999909,3.7018691737472025e-06
complete-greedy,2,20,32,1,1.6264578999999912,1.6461167509314675e-06
complete-greedy,2,20,32,2,1.3166721999999709,3.6472363445528594e-08
complete-greedy,2,20,32,3,2.117658000000006,2.266509909512945e-06
complete-greedy,2,20,32,4,1.3224102000000355,6.566877695012568e-08
complete-greedy,2,20,32,5,0.8563460999999961,2.603734732262343e-07
complete-greedy,2,20,32,6,1.3541480000000092,1.4241121336236336e-06
complete-greedy,2,20,32,7,1.865066200000001,1.3347279901788715e-06
complete-greedy,2,20,32,8,0.7911216999999624,3.81483446962867e-07
complete-greedy,2,20,32,9,0.5648087999999802,1.800640308287136e-06
complete-greedy,2,20,48,0,0.8846358000000123,8.638431078372442e-07
complete-greedy,2,20,48,1,0.9868673999999942,1.1340690195077556e-06
complete-greedy,2,20,48,2,0.5652488000000062,3.4356928105772026e-08
complete-greedy,2,20,48,3,1.2938073999999915,4.765276316546307e-06
complete-greedy,2,20,48,4,1.6555884999999648,3.582278530577138e-06
complete-greedy,2,20,48,5,0.460105800000008,1.5230544256283613e-06
complete-greedy,2,20,48,6,1.8098698000000013,2.385517394254164e-06
complete-greedy,2,20,48,7,1.1881796000000122,7.035805465284213e-07
complete-greedy,2,20,48,8,0.3416417999999908,2.4514749753989747e-06
complete-greedy,2,20,48,9,1.1301758000000175,5.494373849944159e-07
complete-greedy,2,22,16,0,0.0719478999999978,2.288916152423505e-06
complete-greedy,2,22,16,1,0.6406870999999796,0.0
complete-greedy,2,22,16,2,0.1475891000000047,0.0
complete-greedy,2,22,16,3,0.0913878000000067,0.0
complete-greedy,2,22,16,4,0.0596376999999961,2.514287438368529e-06
complete-greedy,2,22,16,5,1.260044100000016,0.0
complete-greedy,2,22,16,6,0.0333198000000152,3.120144275471298e-06
complete-greedy,2,22,16,7,0.0955341000000089,3.86839712964933e-06
complete-greedy,2,22,16,8,0.1849626999999714,2.962260797440606e-06
complete-greedy,2,22,16,9,0.0223791999999889,0.0
complete-greedy,2,22,32,0,2.851764600000024,2.920766802870993e-07
complete-greedy,2,22,32,1,9.500154199999995,3.427776649285136e-07
complete-greedy,2,22,32,2,2.5308582000000115,7.699896238325147e-07
complete-greedy,2,22,32,3,3.733143000000041,4.15294749280757e-07
complete-greedy,2,22,32,4,7.272168399999998,3.002982903960888e-07
complete-greedy,2,22,32,5,7.782271499999979,4.922841100461682e-08
complete-greedy,2,22,32,6,3.7740455,7.122834095555905e-09
complete-greedy,2,22,32,7,5.94808340000003,8.445761000391846e-07
complete-greedy,2,22,32,8,4.9448127,3.5848442413112057e-07
complete-greedy,2,22,32,9,3.382542899999976,6.994366460397849e-07
complete-greedy,2,22,48,0,4.024446400000045,6.818991358327235e-07
complete-greedy,2,22,48,1,2.131792099999984,2.496089855177512e-07
complete-greedy,2,22,48,2,4.534243199999992,2.047664230595776e-06
complete-greedy,2,22,48,3,8.120472199999995,5.9427252568727674e-08
complete-greedy,2,22,48,4,2.9505551999999966,3.27526854457836e-07
complete-greedy,2,22,48,5,10.38589860000002,3.737841690101098e-07
complete-greedy,2,22,48,6,5.418057400000009,4.572956946789593e-07
complete-greedy,2,22,48,7,7.156434499999989,2.007826591462408e-07
complete-greedy,2,22,48,8,4.838978299999951,1.6872708854883577e-07
complete-greedy,2,22,48,9,5.643202599999995,1.2110044555712874e-07
complete-greedy,2,24,16,0,0.3682798999999477,2.664428546687449e-06
complete-greedy,2,24,16,1,0.2065494999999373,2.6874062767061e-06
complete-greedy,2,24,16,2,0.0197652000000516,2.6289638201999063e-06
complete-greedy,2,24,16,3,0.2846070000000509,2.421553765758261e-06
complete-greedy,2,24,16,4,0.3952096999998957,2.2786984985655594e-06
complete-greedy,2,24,16,5,0.0095244999999977,2.146507739233654e-06
complete-greedy,2,24,16,6,0.6390202000000045,2.350021620198906e-06
complete-greedy,2,24,16,7,0.3680870000000595,0.0
complete-greedy,2,24,16,8,0.559452599999986,0.0
complete-greedy,2,24,16,9,0.0633652999999867,0.0
complete-greedy,2,24,32,0,5.001139799999919,3.236035054789217e-08
complete-greedy,2,24,32,1,10.64126669999996,7.730570410615699e-09
complete-greedy,2,24,32,2,16.32062689999998,1.3866544755232166e-07
complete-greedy,2,24,32,3,16.350024899999994,6.65445110734207e-08
complete-greedy,2,24,32,4,19.634082000000035,8.529372667772383e-09
complete-greedy,2,24,32,5,13.148324000000002,2.7304913169057495e-07
complete-greedy,2,24,32,6,9.95297599999992,3.45426556781192e-08
complete-greedy,2,24,32,7,27.16648879999991,8.37227762808343e-09
complete-greedy,2,24,32,8,25.374824500000045,2.8396668899431146e-08
complete-greedy,2,24,32,9,36.94139289999998,2.584144912811353e-07
complete-greedy,2,24,48,0,12.90442059999998,4.383246132189315e-07
complete-greedy,2,24,48,1,9.147908999999911,1.9856368904045465e-07
complete-greedy,2,24,48,2,23.139262499999973,8.54700582296709e-08
complete-greedy,2,24,48,3,15.9791252,8.052939175143208e-09
complete-greedy,2,24,48,4,12.040250600000036,3.667406433907931e-09
complete-greedy,2,24,48,5,16.267557699999998,2.479826225880408e-08
complete-greedy,2,24,48,6,7.347272699999962,1.8279116695774379e-07
complete-greedy,2,24,48,7,10.44379959999992,8.661591511585168e-08
complete-greedy,2,24,48,8,26.084676899999977,1.095044714587206e-07
complete-greedy,2,26,16,0,0.0433320999999295,0.0
complete-greedy,2,26,16,1,0.117508599999951,0.0
complete-greedy,2,26,16,2,0.1090420000000449,0.0
complete-greedy,2,26,16,3,0.3969732000000476,2.5533457766384183e-06
complete-greedy,2,26,16,4,1.3368246999999656,0.0
complete-greedy,2,26,16,5,0.0770264000000224,2.220934080455558e-06
complete-greedy,2,26,16,6,0.182085700000016,2.0710151080552133e-06
complete-greedy,2,26,16,7,0.0413843000000042,2.5460517103102364e-06
complete-greedy,2,26,16,8,0.4959264000000303,2.323452464486029e-06
complete-greedy,2,26,16,9,0.0445688999999447,2.283141511394018e-06
complete-greedy,2,26,32,0,33.691476400000056,5.22020116400051e-08
complete-greedy,2,28,16,0,3.3030864999999494,0.0
complete-greedy,2,28,16,1,0.1409521000000495,0.0
