numitems,bitsperitem,instance_id,objective,use_lower_bound,use_fast_lower_bound,use_set_of_seen_states,use_dynamic_programming,diff,runtime
10,32,2,maximize-smallest-sum,True,True,True,False,19951680.0,0.000788299999999964
10,32,3,minimize-largest-sum,False,False,False,False,22287902.0,0.004324500000000064
10,32,3,minimize-largest-sum,False,False,True,False,2982225.0,0.004754900000000006
10,32,3,minimize-largest-sum,False,True,False,False,15235359.0,0.000773099999999971
10,32,3,minimize-largest-sum,False,True,True,False,37221289.0,0.00043799999999993844
10,32,3,minimize-largest-sum,True,False,False,False,16422563.0,0.0015465999999992874
10,32,3,minimize-largest-sum,True,False,True,False,29354540.0,0.002033400000000185
10,32,3,minimize-largest-sum,True,True,False,False,14083873.0,0.0009609000000008194
10,32,3,minimize-largest-sum,True,True,True,False,1786663.0,0.0008977999999997266
10,32,3,maximize-smallest-sum,False,False,False,False,9757040.0,0.004749999999999588
10,32,3,maximize-smallest-sum,False,False,True,False,7922477.0,0.005148999999999404
10,32,3,maximize-smallest-sum,False,True,False,False,9808102.0,0.0006361000000003614
10,32,3,maximize-smallest-sum,False,True,True,False,37735761.0,0.0005275999999998504
10,32,3,maximize-smallest-sum,True,False,False,False,71793525.0,0.0030237000000008507
10,32,3,maximize-smallest-sum,True,False,True,False,7435571.0,0.0013033000000000072
10,32,3,maximize-smallest-sum,True,True,False,False,28788153.0,0.0010950000000002902
10,32,3,maximize-smallest-sum,True,True,True,False,11040044.0,0.001525899999999858
10,32,4,minimize-largest-sum,False,False,False,False,11008270.0,0.0042727999999998545
10,32,4,minimize-largest-sum,False,False,True,False,19152428.0,0.004729199999999878
10,32,4,minimize-largest-sum,False,True,False,False,82278464.0,0.00024529999999955976
10,32,4,minimize-largest-sum,False,True,True,False,26679151.0,0.0009811000000006231
10,32,4,minimize-largest-sum,True,False,False,False,7057272.0,0.002245099999999667
10,32,4,minimize-largest-sum,True,False,True,False,56247528.0,0.0009604999999996977
10,32,4,minimize-largest-sum,True,True,False,False,13635623.0,0.00081069999999972
10,32,4,minimize-largest-sum,True,True,True,False,5004243.0,0.001722199999999674
10,32,4,maximize-smallest-sum,False,False,False,False,87548931.0,0.004330200000000062
10,32,4,maximize-smallest-sum,False,False,True,False,4396980.0,0.005091799999999758
10,32,4,maximize-smallest-sum,False,True,False,False,11267601.0,0.000588000000000477
10,32,4,maximize-smallest-sum,False,True,True,False,12701522.0,0.0007078000000007023
