numitems,bitsperitem,instance_id,objective,use_lower_bound,use_set_of_seen_states,diff,runtime
12,32,8,maximize-smallest-sum,False,True,4533876.0,0.003948699999999583
12,32,8,maximize-smallest-sum,True,False,4553742.0,0.005348400000000808
12,32,8,maximize-smallest-sum,True,True,2059289.0,0.00490519999999961
12,32,9,minimize-largest-sum,False,False,9315.0,0.004919400000000351
12,32,9,minimize-largest-sum,False,True,7490381.0,0.006067999999999962
12,32,9,minimize-largest-sum,True,False,3517350.0,0.0060717999999999606
12,32,9,minimize-largest-sum,True,True,11336207.0,0.006461899999999687
12,32,9,maximize-smallest-sum,False,False,5967733.0,0.0040743999999994784
12,32,9,maximize-smallest-sum,False,True,32013.0,0.004683400000000226
12,32,9,maximize-smallest-sum,True,False,171795.0,0.00433389999999978
12,32,9,maximize-smallest-sum,True,True,5082107.0,0.005068599999999535
12,48,0,minimize-largest-sum,False,False,681327632001.0,0.0023967000000002514
12,48,0,minimize-largest-sum,False,True,149003269924.0,0.0031933000000003986
12,48,0,minimize-largest-sum,True,False,138741075463.0,0.0024447000000007435
12,48,0,minimize-largest-sum,True,True,647132136944.0,0.004212400000000116
12,48,0,maximize-smallest-sum,False,False,157052821603.0,0.007779199999999875
12,48,0,maximize-smallest-sum,False,True,1158747710.0,0.011705700000000263
12,48,0,maximize-smallest-sum,True,False,1774194424056.0,0.002203299999999686
12,48,0,maximize-smallest-sum,True,True,30775900847.0,0.006182599999999816
12,48,1,minimize-largest-sum,False,False,907279388933.0,0.004935899999999549
12,48,1,minimize-largest-sum,False,True,47971231340.0,0.003871300000000133
12,48,1,minimize-largest-sum,True,False,1480167609545.0,0.005672399999999911
12,48,1,minimize-largest-sum,True,True,410613102025.0,0.003459000000000323
12,48,1,maximize-smallest-sum,False,False,342450883361.0,0.0013342999999998995
12,48,1,maximize-smallest-sum,False,True,303279351836.0,0.004049500000000705
12,48,1,maximize-smallest-sum,True,False,444934385442.0,0.011090200000000827
12,48,1,maximize-smallest-sum,True,True,204999281480.0,0.004148400000000052
12,48,2,minimize-largest-sum,False,False,396200591220.0,0.005625400000000447
12,48,2,minimize-largest-sum,False,True,82627019520.0,0.0029745999999999384
12,48,2,minimize-largest-sum,True,False,149204088760.0,0.002916400000000152
12,48,2,minimize-largest-sum,True,True,229286120464.0,0.00776179999999993
12,48,2,maximize-smallest-sum,False,False,418772277245.0,0.005108700000000077
12,48,2,maximize-smallest-sum,False,True,313115458645.0,0.002412900000000384
12,48,2,maximize-smallest-sum,True,False,149705562929.0,0.003998699999999467
12,48,2,maximize-smallest-sum,True,True,427968368122.0,0.003642499999999771
12,48,3,minimize-largest-sum,False,False,286666341235.0,0.0019577999999995654
12,48,3,minimize-largest-sum,False,True,47697035290.0,0.0015622000000004022
12,48,3,minimize-largest-sum,True,False,128297282062.0,0.004339800000000338
12,48,3,minimize-largest-sum,True,True,248955229085.0,0.0029482999999999038
12,48,3,maximize-smallest-sum,False,False,376109262622.0,0.0021037000000001527
12,48,3,maximize-smallest-sum,False,True,888152183557.0,0.007389300000000709
12,48,3,maximize-smallest-sum,True,False,72594336082.0,0.009942499999999299
12,48,3,maximize-smallest-sum,True,True,374418586702.0,0.007990699999999684
12,48,4,minimize-largest-sum,False,False,763900518763.0,0.001533100000000509
12,48,4,minimize-largest-sum,False,True,829123103621.0,0.0025535000000003194
12,48,4,minimize-largest-sum,True,False,966762223314.0,0.0020940999999998766
12,48,4,minimize-largest-sum,True,True,313422198735.0,0.006614100000000178
12,48,4,maximize-smallest-sum,False,False,407748094709.0,0.0018960000000003419
12,48,4,maximize-smallest-sum,False,True,128393877005.0,0.0028031000000003914
12,48,4,maximize-smallest-sum,True,False,418252709988.0,0.00601509999999994
12,48,4,maximize-smallest-sum,True,True,156191886270.0,0.006674600000000197
12,48,5,minimize-largest-sum,False,False,399372916804.0,0.004469400000000512
12,48,5,minimize-largest-sum,False,True,95469182547.0,0.005820100000000217
12,48,5,minimize-largest-sum,True,False,234419932257.0,0.00624559999999974
12,48,5,minimize-largest-sum,True,True,3359942337.0,0.004889700000000552
12,48,5,maximize-smallest-sum,False,False,522455454228.0,0.007158500000000068
12,48,5,maximize-smallest-sum,False,True,155857571353.0,0.0026637000000002686
12,48,5,maximize-smallest-sum,True,False,1363592741121.0,0.00588610000000056
12,48,5,maximize-smallest-sum,True,True,490607535060.0,0.005234399999999972
12,48,6,minimize-largest-sum,False,False,74332289231.0,0.0042826999999991955
12,48,6,minimize-largest-sum,False,True,105245191552.0,0.008444100000000176
12,48,6,minimize-largest-sum,True,False,164332399153.0,0.004340499999999636
12,48,6,minimize-largest-sum,True,True,407912868645.0,0.0034968000000006327
12,48,6,maximize-smallest-sum,False,False,168247173874.0,0.0022482000000003666
12,48,6,maximize-smallest-sum,False,True,172799635952.0,0.0082734999999996
12,48,6,maximize-smallest-sum,True,False,199071646577.0,0.004273799999999994
12,48,6,maximize-smallest-sum,True,True,2427966580.0,0.008207300000000473
12,48,7,minimize-largest-sum,False,False,46823028430.0,0.0039063999999999766
12,48,7,minimize-largest-sum,False,True,115268461780.0,0.00569820000000032
12,48,7,minimize-largest-sum,True,False,97109322279.0,0.004362000000000421
12,48,7,minimize-largest-sum,True,True,466248222174.0,0.0030708999999999875
12,48,7,maximize-smallest-sum,False,False,78118309838.0,0.006357799999999969
12,48,7,maximize-smallest-sum,False,True,228432818684.0,0.005020100000000305
12,48,7,maximize-smallest-sum,True,False,140223296527.0,0.003859099999999671
12,48,7,maximize-smallest-sum,True,True,237313297121.0,0.00967460000000031
12,48,8,minimize-largest-sum,False,False,284075539513.0,0.006016400000000033
12,48,8,minimize-largest-sum,False,True,345239285656.0,0.0035802000000000334
12,48,8,minimize-largest-sum,True,False,745359606096.0,0.009317900000000101
12,48,8,minimize-largest-sum,True,True,367834808265.0,0.002930500000000613
12,48,8,maximize-smallest-sum,False,False,142414484030.0,0.003596099999999325
12,48,8,maximize-smallest-sum,False,True,93534365008.0,0.004793700000000456
12,48,8,maximize-smallest-sum,True,False,741352476418.0,0.0057301999999994635
12,48,8,maximize-smallest-sum,True,True,242691379394.0,0.008341900000000457
12,48,9,minimize-largest-sum,False,False,85755892508.0,0.005082800000000276
12,48,9,minimize-largest-sum,False,True,165905690967.0,0.005381900000000606
12,48,9,minimize-largest-sum,True,False,395280467437.0,0.0049014000000005
12,48,9,minimize-largest-sum,True,True,65362518339.0,0.007612700000000139
12,48,9,maximize-smallest-sum,False,False,96626014494.0,0.010412099999999924
12,48,9,maximize-smallest-sum,False,True,42853848957.0,0.0024993999999995964
12,48,9,maximize-smallest-sum,True,False,79070462726.0,0.007374399999999781
12,48,9,maximize-smallest-sum,True,True,23069667095.0,0.003300899999999274
14,16,0,minimize-largest-sum,False,False,22.0,0.005075800000000186
14,16,0,minimize-largest-sum,False,True,3.0,0.0100194000000009
14,16,0,minimize-largest-sum,True,False,3.0,0.014495399999999492
14,16,0,minimize-largest-sum,True,True,75.0,0.020316199999999895
14,16,0,maximize-smallest-sum,False,False,24.0,0.0088121000000001
14,16,0,maximize-smallest-sum,False,True,12.0,0.02386070000000018
14,16,0,maximize-smallest-sum,True,False,5.0,0.015266900000000305
14,16,0,maximize-smallest-sum,True,True,4.0,0.037647200000000325
14,16,1,minimize-largest-sum,False,False,108.0,0.017950199999999583
14,16,1,minimize-largest-sum,False,True,7.0,0.015789100000001
14,16,1,minimize-largest-sum,True,False,15.0,0.021949700000000405
14,16,1,minimize-largest-sum,True,True,19.0,0.02380589999999927
14,16,1,maximize-smallest-sum,False,False,2.0,0.009006399999998749
14,16,1,maximize-smallest-sum,False,True,30.0,0.018270099999998735
14,16,1,maximize-smallest-sum,True,False,30.0,0.009633600000000797
14,16,1,maximize-smallest-sum,True,True,8.0,0.015900000000000247
14,16,2,minimize-largest-sum,False,False,1.0,0.01311750000000167
14,16,2,minimize-largest-sum,False,True,4.0,0.014974000000000487
14,16,2,minimize-largest-sum,True,False,22.0,0.02024809999999988
14,16,2,minimize-largest-sum,True,True,21.0,0.030648399999998688
14,16,2,maximize-smallest-sum,False,False,8.0,0.012043000000000248
14,16,2,maximize-smallest-sum,False,True,1.0,0.0061269000000017115
14,16,2,maximize-smallest-sum,True,False,13.0,0.01909859999999952
14,16,2,maximize-smallest-sum,True,True,0.0,0.016130500000000936
14,16,3,minimize-largest-sum,False,False,7.0,0.005031900000000533
14,16,3,minimize-largest-sum,False,True,15.0,0.006171699999999447
14,16,3,minimize-largest-sum,True,False,27.0,0.017028599999999727
14,16,3,minimize-largest-sum,True,True,95.0,0.01990909999999957
14,16,3,maximize-smallest-sum,False,False,2.0,0.02233159999999934
14,16,3,maximize-smallest-sum,False,True,2.0,0.012349900000000247
14,16,3,maximize-smallest-sum,True,False,47.0,0.01682189999999828
14,16,3,maximize-smallest-sum,True,True,30.0,0.005421600000000026
14,16,4,minimize-largest-sum,False,False,13.0,0.004726599999999692
14,16,4,minimize-largest-sum,False,True,2.0,0.0227757000000004
14,16,4,minimize-largest-sum,True,False,7.0,0.007157199999999975
14,16,4,minimize-largest-sum,True,True,5.0,0.02208150000000053
14,16,4,maximize-smallest-sum,False,False,7.0,0.010847099999999443
14,16,4,maximize-smallest-sum,False,True,22.0,0.015911499999999634
14,16,4,maximize-smallest-sum,True,False,9.0,0.016989699999999885
14,16,4,maximize-smallest-sum,True,True,24.0,0.00869100000000067
14,16,5,minimize-largest-sum,False,False,1.0,0.00801730000000056
14,16,5,minimize-largest-sum,False,True,14.0,0.01266989999999879
14,16,5,minimize-largest-sum,True,False,18.0,0.019115799999999794
14,16,5,minimize-largest-sum,True,True,10.0,0.02542449999999974
14,16,5,maximize-smallest-sum,False,False,2.0,0.006469700000000245
14,16,5,maximize-smallest-sum,False,True,17.0,0.005912600000000268
14,16,5,maximize-smallest-sum,True,False,8.0,0.01704879999999953
14,16,5,maximize-smallest-sum,True,True,12.0,0.020372800000000524
14,16,6,minimize-largest-sum,False,False,6.0,0.02278190000000002
14,16,6,minimize-largest-sum,False,True,4.0,0.02119220000000155
14,16,6,minimize-largest-sum,True,False,2.0,0.01583869999999976
14,16,6,minimize-largest-sum,True,True,15.0,0.009442200000000511
14,16,6,maximize-smallest-sum,False,False,14.0,0.01933909999999983
14,16,6,maximize-smallest-sum,False,True,20.0,0.020904099999999204
14,16,6,maximize-smallest-sum,True,False,1.0,0.004922099999999929
14,16,6,maximize-smallest-sum,True,True,43.0,0.027002400000000648
14,16,7,minimize-largest-sum,False,False,66.0,0.012677199999998834
14,16,7,minimize-largest-sum,False,True,19.0,0.01627000000000045
14,16,7,minimize-largest-sum,True,False,0.0,0.005183000000000604
14,16,7,minimize-largest-sum,True,True,23.0,0.01983680000000021
14,16,7,maximize-smallest-sum,False,False,5.0,0.01670299999999969
14,16,7,maximize-smallest-sum,False,True,2.0,0.016184700000000163
14,16,7,maximize-smallest-sum,True,False,27.0,0.03178329999999896
14,16,7,maximize-smallest-sum,True,True,21.0,0.01881719999999909
14,16,8,minimize-largest-sum,False,False,15.0,0.006667399999999546
14,16,8,minimize-largest-sum,False,True,10.0,0.019973199999999025
14,16,8,minimize-largest-sum,True,False,38.0,0.019400000000000972
14,16,8,minimize-largest-sum,True,True,61.0,0.025674900000000278
14,16,8,maximize-smallest-sum,False,False,3.0,0.008733099999998828
14,16,8,maximize-smallest-sum,False,True,35.0,0.014006000000000185
14,16,8,maximize-smallest-sum,True,False,1.0,0.007377900000001603
14,16,8,maximize-smallest-sum,True,True,10.0,0.037045899999998966
14,16,9,minimize-largest-sum,False,False,1.0,0.011924699999999788
14,16,9,minimize-largest-sum,False,True,57.0,0.009475500000000636
14,16,9,minimize-largest-sum,True,False,18.0,0.04603559999999973
14,16,9,minimize-largest-sum,True,True,29.0,0.012747799999999643
14,16,9,maximize-smallest-sum,False,False,4.0,0.005259099999999961
14,16,9,maximize-smallest-sum,False,True,9.0,0.00980760000000025
14,16,9,maximize-smallest-sum,True,False,50.0,0.014535600000000315
14,16,9,maximize-smallest-sum,True,True,27.0,0.01599769999999978
14,32,0,minimize-largest-sum,False,False,91029.0,0.004857799999999912
14,32,0,minimize-largest-sum,False,True,801643.0,0.009431799999999768
14,32,0,minimize-largest-sum,True,False,3824738.0,0.012632499999998714
14,32,0,minimize-largest-sum,True,True,1450933.0,0.012250299999999825
14,32,0,maximize-smallest-sum,False,False,2453419.0,0.009409500000000293
14,32,0,maximize-smallest-sum,False,True,5178585.0,0.012266300000000285
14,32,0,maximize-smallest-sum,True,False,2867587.0,0.02684050000000049
14,32,0,maximize-smallest-sum,True,True,81291.0,0.013490199999999675
14,32,1,minimize-largest-sum,False,False,2488058.0,0.007673800000000952
14,32,1,minimize-largest-sum,False,True,81027.0,0.023071399999999187
14,32,1,minimize-largest-sum,True,False,250025.0,0.014594400000000007
14,32,1,minimize-largest-sum,True,True,640243.0,0.015954899999998773
14,32,1,maximize-smallest-sum,False,False,30631.0,0.023481700000001382
14,32,1,maximize-smallest-sum,False,True,590612.0,0.010290400000000588
14,32,1,maximize-smallest-sum,True,False,10407.0,0.012947300000000439
14,32,1,maximize-smallest-sum,True,True,5133927.0,0.01735000000000042
14,32,2,minimize-largest-sum,False,False,1631324.0,0.0052661999999994435
14,32,2,minimize-largest-sum,False,True,825634.0,0.011193699999999751
14,32,2,minimize-largest-sum,True,False,1378959.0,0.009033999999999764
14,32,2,minimize-largest-sum,True,True,2495921.0,0.04317369999999876
14,32,2,maximize-smallest-sum,False,False,2010790.0,0.008832299999999904
14,32,2,maximize-smallest-sum,False,True,18623.0,0.017985999999998725
14,32,2,maximize-smallest-sum,True,False,1848371.0,0.022990999999999318
14,32,2,maximize-smallest-sum,True,True,341569.0,0.008871400000000307
14,32,3,minimize-largest-sum,False,False,593256.0,0.0025890000000003965
14,32,3,minimize-largest-sum,False,True,2759072.0,0.007901199999999164
14,32,3,minimize-largest-sum,True,False,408995.0,0.017036400000000285
14,32,3,minimize-largest-sum,True,True,849014.0,0.03571779999999869
14,32,3,maximize-smallest-sum,False,False,1320162.0,0.022978999999999417
14,32,3,maximize-smallest-sum,False,True,2608587.0,0.020422099999999332
14,32,3,maximize-smallest-sum,True,False,2549842.0,0.039562899999999956
14,32,3,maximize-smallest-sum,True,True,2164550.0,0.021060600000000207
14,32,4,minimize-largest-sum,False,False,1971939.0,0.015431799999999996
14,32,4,minimize-largest-sum,False,True,3010005.0,0.018191800000000313
14,32,4,minimize-largest-sum,True,False,540096.0,0.02198980000000006
14,32,4,minimize-largest-sum,True,True,2498608.0,0.011299000000001058
14,32,4,maximize-smallest-sum,False,False,219887.0,0.0065867000000015
14,32,4,maximize-smallest-sum,False,True,1376344.0,0.008468800000001053
14,32,4,maximize-smallest-sum,True,False,231248.0,0.016292799999998664
14,32,4,maximize-smallest-sum,True,True,1715957.0,0.05367419999999967
14,32,5,minimize-largest-sum,False,False,44877.0,0.007031899999999425
14,32,5,minimize-largest-sum,False,True,2406396.0,0.02672330000000045
14,32,5,minimize-largest-sum,True,False,1162048.0,0.02561019999999914
14,32,5,minimize-largest-sum,True,True,721954.0,0.023792700000001332
14,32,5,maximize-smallest-sum,False,False,1250181.0,0.009937099999998367
14,32,5,maximize-smallest-sum,False,True,692007.0,0.003822800000000015
14,32,5,maximize-smallest-sum,True,False,1942600.0,0.010057200000000321
14,32,5,maximize-smallest-sum,True,True,581530.0,0.015432000000000556
14,32,6,minimize-largest-sum,False,False,2721617.0,0.01108819999999966
14,32,6,minimize-largest-sum,False,True,758213.0,0.01332710000000148
14,32,6,minimize-largest-sum,True,False,374738.0,0.02510380000000012
14,32,6,minimize-largest-sum,True,True,2128154.0,0.010561300000000884
14,32,6,maximize-smallest-sum,False,False,2757716.0,0.016331700000000282
14,32,6,maximize-smallest-sum,False,True,8222246.0,0.02029739999999869
14,32,6,maximize-smallest-sum,True,False,823523.0,0.029480000000001283
14,32,6,maximize-smallest-sum,True,True,2231969.0,0.029389699999999408
14,32,7,minimize-largest-sum,False,False,4818724.0,0.004714900000001521
14,32,7,minimize-largest-sum,False,True,478343.0,0.011549599999998605
14,32,7,minimize-largest-sum,True,False,87640.0,0.017206500000000347
14,32,7,minimize-largest-sum,True,True,1019393.0,0.017107899999999177
14,32,7,maximize-smallest-sum,False,False,276248.0,0.011317800000000489
14,32,7,maximize-smallest-sum,False,True,554794.0,0.014835500000000224
14,32,7,maximize-smallest-sum,True,False,6448003.0,0.028762699999999697
14,32,7,maximize-smallest-sum,True,True,179499.0,0.021040199999999842
14,32,8,minimize-largest-sum,False,False,2292692.0,0.012159599999998605
14,32,8,minimize-largest-sum,False,True,9089295.0,0.010182799999999048
14,32,8,minimize-largest-sum,True,False,3314241.0,0.01439389999999996
14,32,8,minimize-largest-sum,True,True,980607.0,0.015065200000000445
14,32,8,maximize-smallest-sum,False,False,2410925.0,0.008543400000000645
14,32,8,maximize-smallest-sum,False,True,3489254.0,0.020671100000001275
14,32,8,maximize-smallest-sum,True,False,2984146.0,0.0170489000000007
14,32,8,maximize-smallest-sum,True,True,3473950.0,0.02089389999999902
14,32,9,minimize-largest-sum,False,False,1045782.0,0.0034799999999997056
14,32,9,minimize-largest-sum,False,True,736106.0,0.008002699999998697
14,32,9,minimize-largest-sum,True,False,1809521.0,0.016118099999999913
14,32,9,minimize-largest-sum,True,True,3666163.0,0.0221070000000001
14,32,9,maximize-smallest-sum,False,False,3227615.0,0.006784800000000146
14,32,9,maximize-smallest-sum,False,True,309929.0,0.01702889999999968
14,32,9,maximize-smallest-sum,True,False,157116.0,0.021091900000000052
14,32,9,maximize-smallest-sum,True,True,59437.0,0.01744699999999888
14,48,0,minimize-largest-sum,False,False,143614213772.0,0.026843000000001283
14,48,0,minimize-largest-sum,False,True,51904706500.0,0.004763199999999301
14,48,0,minimize-largest-sum,True,False,381905657434.0,0.013370799999998795
14,48,0,minimize-largest-sum,True,True,68656588323.0,0.015497299999999825
14,48,0,maximize-smallest-sum,False,False,23296303002.0,0.005174099999999626
14,48,0,maximize-smallest-sum,False,True,24350130569.0,0.011224900000000204
14,48,0,maximize-smallest-sum,True,False,25448550130.0,0.025235199999999125
14,48,0,maximize-smallest-sum,True,True,20358959504.0,0.01973629999999993
14,48,1,minimize-largest-sum,False,False,46236838696.0,0.014103999999999672
14,48,1,minimize-largest-sum,False,True,4900363502.0,0.011039500000000757
14,48,1,minimize-largest-sum,True,False,179145599782.0,0.024525900000000433
14,48,1,minimize-largest-sum,True,True,26092318840.0,0.02247179999999993
14,48,1,maximize-smallest-sum,False,False,120360287504.0,0.010749399999999909
14,48,1,maximize-smallest-sum,False,True,140795964795.0,0.009012099999999634
14,48,1,maximize-smallest-sum,True,False,6381003411.0,0.02356170000000013
14,48,1,maximize-smallest-sum,True,True,5005293528.0,0.021780700000000763
14,48,2,minimize-largest-sum,False,False,345977459517.0,0.013219799999999893
14,48,2,minimize-largest-sum,False,True,154370772912.0,0.007266800000000018
14,48,2,minimize-largest-sum,True,False,223053448747.0,0.026225900000000024
14,48,2,minimize-largest-sum,True,True,32370293562.0,0.018177600000001348
14,48,2,maximize-smallest-sum,False,False,47622578069.0,0.0137892000000015
14,48,2,maximize-smallest-sum,False,True,167615344516.0,0.02570610000000073
14,48,2,maximize-smallest-sum,True,False,7171101596.0,0.01960840000000097
14,48,2,maximize-smallest-sum,True,True,68008143017.0,0.011233799999999405
14,48,3,minimize-largest-sum,False,False,17931527057.0,0.002076100000000025
14,48,3,minimize-largest-sum,False,True,152498245693.0,0.009302099999999314
14,48,3,minimize-largest-sum,True,False,19548498691.0,0.014703400000000144
14,48,3,minimize-largest-sum,True,True,41262278164.0,0.021179300000000012
14,48,3,maximize-smallest-sum,False,False,25171814608.0,0.017074000000000922
14,48,3,maximize-smallest-sum,False,True,8835034907.0,0.008488099999999221
14,48,3,maximize-smallest-sum,True,False,19892119609.0,0.014186799999999167
14,48,3,maximize-smallest-sum,True,True,126978629357.0,0.008988300000000393
14,48,4,minimize-largest-sum,False,False,211953097516.0,0.01168550000000046
14,48,4,minimize-largest-sum,False,True,55624104006.0,0.018180000000000973
14,48,4,minimize-largest-sum,True,False,63180760863.0,0.01890500000000017
14,48,4,minimize-largest-sum,True,True,73296091798.0,0.016824899999999587
14,48,4,maximize-smallest-sum,False,False,2056566440.0,0.0052472999999988446
14,48,4,maximize-smallest-sum,False,True,1016489014823.0,0.012472599999998835
14,48,4,maximize-smallest-sum,True,False,211412764995.0,0.02131319999999981
14,48,4,maximize-smallest-sum,True,True,33385562677.0,0.006817399999999196
14,48,5,minimize-largest-sum,False,False,48316180875.0,0.014801699999999585
14,48,5,minimize-largest-sum,False,True,109684479153.0,0.01961909999999989
14,48,5,minimize-largest-sum,True,False,318844082653.0,0.01845480000000066
14,48,5,minimize-largest-sum,True,True,359159231900.0,0.020567500000000294
14,48,5,maximize-smallest-sum,False,False,297371831889.0,0.006084299999999487
14,48,5,maximize-smallest-sum,False,True,90912813543.0,0.0077979999999993055
14,48,5,maximize-smallest-sum,True,False,120242260307.0,0.032084199999999896
14,48,5,maximize-smallest-sum,True,True,139100552870.0,0.01738369999999989
14,48,6,minimize-largest-sum,False,False,10486447135.0,0.012920100000000545
14,48,6,minimize-largest-sum,False,True,52545407245.0,0.005633499999998293
14,48,6,minimize-largest-sum,True,False,141859633421.0,0.019405100000000175
14,48,6,minimize-largest-sum,True,True,45578544702.0,0.014163599999999832
14,48,6,maximize-smallest-sum,False,False,108859671857.0,0.010598599999999792
14,48,6,maximize-smallest-sum,False,True,68841462818.0,0.021714699999998643
14,48,6,maximize-smallest-sum,True,False,9818490584.0,0.02013670000000012
14,48,6,maximize-smallest-sum,True,True,55890639317.0,0.017976400000000226
14,48,7,minimize-largest-sum,False,False,6391470081.0,0.0169586000000006
14,48,7,minimize-largest-sum,False,True,16222703299.0,0.013384300000000238
14,48,7,minimize-largest-sum,True,False,16541708681.0,0.03030709999999992
14,48,7,minimize-largest-sum,True,True,1644979609.0,0.011358800000000002
14,48,7,maximize-smallest-sum,False,False,41442215252.0,0.009916199999999264
14,48,7,maximize-smallest-sum,False,True,22493468468.0,0.014555400000000773
14,48,7,maximize-smallest-sum,True,False,77250021936.0,0.031429400000000385
14,48,7,maximize-smallest-sum,True,True,253869095334.0,0.026754499999999126
14,48,8,minimize-largest-sum,False,False,196085320771.0,0.022259199999998813
14,48,8,minimize-largest-sum,False,True,2797648427.0,0.02210720000000066
14,48,8,minimize-largest-sum,True,False,63519650840.0,0.024194200000000166
14,48,8,minimize-largest-sum,True,True,30877912511.0,0.016805399999999082
14,48,8,maximize-smallest-sum,False,False,116173122532.0,0.02048029999999912
14,48,8,maximize-smallest-sum,False,True,145007296988.0,0.013622099999999193
14,48,8,maximize-smallest-sum,True,False,151855415193.0,0.03397939999999977
14,48,8,maximize-smallest-sum,True,True,148072745500.0,0.02772790000000036
14,48,9,minimize-largest-sum,False,False,163899638823.0,0.01934600000000053
14,48,9,minimize-largest-sum,False,True,49592138194.0,0.013253300000000579
14,48,9,minimize-largest-sum,True,False,155585142816.0,0.018690600000001112
14,48,9,minimize-largest-sum,True,True,147576455857.0,0.04338580000000114
14,48,9,maximize-smallest-sum,False,False,78455028319.0,0.013830300000000406
14,48,9,maximize-smallest-sum,False,True,8101238360.0,0.010495999999999839
14,48,9,maximize-smallest-sum,True,False,59010522298.0,0.010096100000000163
14,48,9,maximize-smallest-sum,True,True,82265349066.0,0.03913420000000123
16,16,0,minimize-largest-sum,False,False,7.0,0.030795599999999368
16,16,0,minimize-largest-sum,False,True,1.0,0.03945750000000103
16,16,0,minimize-largest-sum,True,False,5.0,0.09664929999999927
16,16,0,minimize-largest-sum,True,True,18.0,0.043897700000000484
16,16,0,maximize-smallest-sum,False,False,11.0,0.047184500000000185
16,16,0,maximize-smallest-sum,False,True,5.0,0.06174379999999857
16,16,0,maximize-smallest-sum,True,False,11.0,0.044125199999999865
16,16,0,maximize-smallest-sum,True,True,17.0,0.041212899999999664
16,16,1,minimize-largest-sum,False,False,2.0,0.03934970000000071
16,16,1,minimize-largest-sum,False,True,0.0,0.013856499999999272
16,16,1,minimize-largest-sum,True,False,0.0,0.0916011999999995
16,16,1,minimize-largest-sum,True,True,1.0,0.003936200000000056
16,16,1,maximize-smallest-sum,False,False,1.0,0.00443709999999875
16,16,1,maximize-smallest-sum,False,True,5.0,0.05200970000000105
16,16,1,maximize-smallest-sum,True,False,5.0,0.05283820000000006
16,16,1,maximize-smallest-sum,True,True,3.0,0.055209399999998965
16,16,2,minimize-largest-sum,False,False,6.0,0.009848800000000324
16,16,2,minimize-largest-sum,False,True,5.0,0.02775890000000203
16,16,2,minimize-largest-sum,True,False,2.0,0.0214035999999993
16,16,2,minimize-largest-sum,True,True,6.0,0.06098960000000275
16,16,2,maximize-smallest-sum,False,False,13.0,0.05169120000000049
16,16,2,maximize-smallest-sum,False,True,12.0,0.02379749999999703
16,16,2,maximize-smallest-sum,True,False,7.0,0.022894099999998474
16,16,2,maximize-smallest-sum,True,True,11.0,0.0550030000000028
16,16,3,minimize-largest-sum,False,False,3.0,0.053069700000001774
16,16,3,minimize-largest-sum,False,True,2.0,0.047523500000000496
16,16,3,minimize-largest-sum,True,False,0.0,0.026513599999997695
16,16,3,minimize-largest-sum,True,True,3.0,0.05557470000000109
16,16,3,maximize-smallest-sum,False,False,11.0,0.04356819999999928
16,16,3,maximize-smallest-sum,False,True,20.0,0.012686300000002149
16,16,3,maximize-smallest-sum,True,False,31.0,0.0812601000000015
16,16,3,maximize-smallest-sum,True,True,0.0,0.006859999999999644
16,16,4,minimize-largest-sum,False,False,17.0,0.05069459999999992
16,16,4,minimize-largest-sum,False,True,0.0,0.02086940000000226
16,16,4,minimize-largest-sum,True,False,12.0,0.061673599999998885
16,16,4,minimize-largest-sum,True,True,3.0,0.05049849999999978
16,16,4,maximize-smallest-sum,False,False,4.0,0.08609369999999927
16,16,4,maximize-smallest-sum,False,True,4.0,0.04227649999999983
16,16,4,maximize-smallest-sum,True,False,2.0,0.026949999999999363
16,16,4,maximize-smallest-sum,True,True,4.0,0.04437820000000059
16,16,5,minimize-largest-sum,False,False,2.0,0.024302799999997404
16,16,5,minimize-largest-sum,False,True,9.0,0.06296499999999838
16,16,5,minimize-largest-sum,True,False,1.0,0.07103520000000074
16,16,5,minimize-largest-sum,True,True,1.0,0.014440099999998068
16,16,5,maximize-smallest-sum,False,False,2.0,0.026895200000002006
16,16,5,maximize-smallest-sum,False,True,0.0,0.05674109999999999
16,16,5,maximize-smallest-sum,True,False,4.0,0.03952830000000063
16,16,5,maximize-smallest-sum,True,True,26.0,0.06567539999999994
16,16,6,minimize-largest-sum,False,False,9.0,0.02831820000000107
16,16,6,minimize-largest-sum,False,True,1.0,0.02231209999999706
16,16,6,minimize-largest-sum,True,False,1.0,0.021813600000001543
16,16,6,minimize-largest-sum,True,True,4.0,0.04144709999999918
16,16,6,maximize-smallest-sum,False,False,11.0,0.03866750000000252
16,16,6,maximize-smallest-sum,False,True,6.0,0.03429829999999967
16,16,6,maximize-smallest-sum,True,False,3.0,0.057693499999999176
16,16,6,maximize-smallest-sum,True,True,7.0,0.0406095999999998
16,16,7,minimize-largest-sum,False,False,4.0,0.039299199999998535
16,16,7,minimize-largest-sum,False,True,8.0,0.03766210000000214
16,16,7,minimize-largest-sum,True,False,6.0,0.06012619999999913
16,16,7,minimize-largest-sum,True,True,0.0,0.004033299999999684
16,16,7,maximize-smallest-sum,False,False,12.0,0.02750440000000154
16,16,7,maximize-smallest-sum,False,True,6.0,0.061953200000001374
16,16,7,maximize-smallest-sum,True,False,1.0,0.013287799999996963
16,16,7,maximize-smallest-sum,True,True,0.0,0.039143499999998
16,16,8,minimize-largest-sum,False,False,5.0,0.022557700000000125
